●32주차 (2019년 08월 05일 ~ 2019년 08월 11일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
13,캐리tv 러브콘서트 더 무비,2019-08-07,"143,156,000",0.3%,"138,372,000",2892.4%,"147,940,000","18,348","17,750",2968.2%,"18,946",155,981,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
14,나랏말싸미,2019-07-24,"115,017,200",0.2%,"-1,216,545,990",-91.4%,"7,782,942,063","15,075","-160,477",-91.4%,"946,073",238,816,한국,한국,메가박스중앙(주)플러스엠
15,기생충,2019-05-30,"84,317,370",0.2%,"-112,837,390",-57.2%,"85,804,172,925","10,249","-13,153",-56.2%,"10,075,494",56,493,한국,한국,(주)씨제이이엔엠
16,누구나 아는 비밀,2019-08-01,"69,743,940",0.1%,"-2,985,100",-4.1%,"153,495,980","8,918",-571,-6.0%,"19,694",45,404,스페인,"스페인,프랑스,이탈리아","오드,(주)티캐스트"
17,주전장,2019-07-25,"62,152,750",0.1%,"-3,298,030",-5.0%,"183,363,150","7,711",-682,-8.1%,"23,000",46,370,미국,미국,(주)시네마달
18,호크니,2019-08-08,"49,287,740",0.1%,"42,461,240",622.0%,"56,114,240","5,908","4,792",429.4%,"7,024",44,266,영국,영국,"그린나래미디어(주),(주)키다리이엔티"
19,롱 샷,2019-07-24,"41,791,170",0.1%,"-305,342,320",-88.0%,"1,668,337,017","5,117","-36,840",-87.8%,"189,858",46,247,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
20,토이 스토리 4,2019-06-20,"39,949,900",0.1%,"-217,223,350",-84.5%,"28,716,545,260","5,071","-27,856",-84.6%,"3,393,805",45,222,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
21,명탐정 코난: 감청의 권,2019-07-24,"32,695,080",0.1%,"-323,814,873",-90.8%,"1,737,155,330","4,220","-42,500",-91.0%,"218,705",69,225,일본,일본,(주)씨제이이엔엠
22,원더랜드,2019-08-14,"29,144,000",0.1%,"27,272,000",1456.8%,"31,016,000","3,552","3,344",1607.7%,"3,760",7,23,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
23,마담 프루스트의 비밀정원,2014-07-24,"23,678,700",0.0%,"-16,990,880",-41.8%,"1,233,879,162","3,120","-2,055",-39.7%,"157,260",22,140,프랑스,프랑스,찬란
24,마리아 칼라스: 세기의 디바,2019-07-11,"22,278,880",0.0%,"-6,471,940",-22.5%,"166,006,220","3,089",-948,-23.5%,"22,586",14,82,프랑스,프랑스,(주)영화사 진진
25,"안녕, 티라노: 영원히, 함께",2019-08-14,"19,652,000",0.0%,"-10,059,000",-33.9%,"57,452,000","2,717",-710,-20.7%,"7,144",12,15,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
26,천로역정: 천국을 찾아서,2019-06-13,"14,266,800",0.0%,"-12,658,980",-47.0%,"2,162,700,110","2,217","-1,982",-47.2%,"290,351",12,90,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
27,데드 돈 다이,2019-07-31,"17,000,100",0.0%,"-26,230,000",-60.7%,"78,480,100","2,039","-3,814",-65.2%,"9,990",27,181,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
28,미드소마,2019-07-11,"17,159,740",0.0%,"-30,212,730",-63.8%,"769,574,624","1,991","-3,229",-61.9%,"83,722",33,85,미국,미국,(주)팝엔터테인먼트
29,암전,2019-08-15,"17,223,000",0.0%,"15,000,000",674.8%,"40,036,000","1,921","1,674",677.7%,"4,403",6,13,한국,한국,TCO(주)더콘텐츠온
30,돈 워리,2019-07-25,"14,120,600",0.0%,"-21,146,390",-60.0%,"110,035,454","1,819","-2,627",-59.1%,"13,867",33,126,미국,미국,"그린나래미디어(주),(주)다날엔터테인먼트"
31,룻 이야기,,"3,421,000",0.0%,"3,421,000",100.0%,"9,003,000","1,708","1,708",100.0%,"4,409",1,12,미국,미국,
32,지구 최후의 밤,2019-07-25,"12,610,700",0.0%,"3,290,700",35.3%,"24,447,000","1,615",559,52.9%,"2,919",14,45,중국,중국,찬란
33,알랭 뒤카스: 위대한 여정,2019-08-01,"12,148,860",0.0%,"-2,712,280",-18.3%,"32,011,000","1,493",-322,-17.7%,"3,889",23,108,프랑스,프랑스,(주)미로스페이스
34,기방도령,2019-07-10,"9,025,000",0.0%,"4,932,060",120.5%,"2,316,736,190","1,126",504,81.0%,"285,409",9,31,한국,한국,판씨네마(주)
35,황금연못,,"1,890,000",0.0%,"1,546,000",449.4%,"6,729,000",945,773,449.4%,"2,904",1,15,미국,미국,
36,강화도령,,"1,850,000",0.0%,"1,850,000",100.0%,"7,700,000",925,925,100.0%,"3,850",1,12,한국,한국,
37,와일드 인 더 컨츄리,,"1,853,000",0.0%,"1,853,000",100.0%,"1,853,000",924,924,100.0%,924,1,16,,,
38,이케아 옷장에서 시작된 특별난 여행,2019-07-18,"6,365,300",0.0%,"-6,472,960",-50.4%,"124,287,170",815,-791,-49.3%,"15,180",9,36,프랑스,프랑스,(주)스마일이엔티
39,수상한 교수,2019-08-15,"7,245,000",0.0%,"2,943,000",68.4%,"11,547,000",805,327,68.4%,"1,283",4,4,미국,미국,(주)제이앤씨미디어그룹
40,나는 예수님이 싫다,2019-08-08,"7,230,480",0.0%,"404,480",5.9%,"14,056,480",786,-20,-2.5%,"1,592",22,84,일본,일본,"(주)싸이더스,(주)삼백상회"
41,1919 유관순,2019-03-14,"3,368,000",0.0%,"2,968,000",742.0%,"504,019,410",689,609,761.3%,"61,259",3,19,한국,한국,"주식회사 마운틴픽쳐스,케이티하이텔(주)"
42,수영장으로 간 남자들,2019-07-18,"5,318,680",0.0%,"-7,202,600",-57.5%,"114,959,416",674,-942,-58.3%,"14,312",11,56,프랑스,프랑스,(주)엣나인필름
43,인면어: 저주의 시작,2019-08-14,"5,598,000",0.0%,"5,598,000",100.0%,"5,598,000",622,622,100.0%,622,3,4,대만,대만,(주)디스테이션
44,지구공룡대탐험,2019-08-15,"5,526,000",0.0%,"5,526,000",100.0%,"5,526,000",614,614,100.0%,614,2,3,미국,미국,와이드 릴리즈(주)
45,진범,2019-07-10,"5,383,600",0.0%,"-9,500",-0.2%,"1,430,365,000",610,-61,-9.1%,"168,119",20,23,한국,한국,(주)리틀빅픽쳐스
46,교회오빠,2019-05-16,"4,522,700",0.0%,"-37,300",-0.8%,"831,516,710",608,-5,-0.8%,"104,180",6,58,한국,한국,커넥트픽쳐스(주)
47,극장판 엉덩이 탐정: 화려한 사건 수첩,2019-07-11,"4,764,100",0.0%,"-5,656,900",-54.3%,"1,069,599,140",567,-957,-62.8%,"135,180",7,39,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
48,수지윙의 세계,,"964,000",0.0%,"964,000",100.0%,"3,102,000",477,477,100.0%,"1,546",1,11,영국,"영국,미국",
49,블라인드 멜로디,2019-08-28,"5,005,000",0.0%,"5,005,000",100.0%,"5,005,000",455,455,100.0%,455,2,2,인도,인도,찬란
50,공포체험단 곤지암편,2019-07-19,"2,367,500",0.0%,"-1,638,000",-40.9%,"17,285,500",449,-322,-41.8%,"3,282",11,32,한국,한국,(주)쇼박스
51,이타미 준의 바다,2019-08-15,"4,050,000",0.0%,"1,086,000",36.6%,"7,014,000",445,145,48.3%,745,3,4,한국,한국,(주)영화사 진진
52,변신,2019-08-21,"3,996,000",0.0%,"3,996,000",100.0%,"3,996,000",444,444,100.0%,444,1,2,한국,한국,(주)에이스메이커무비웍스
53,행복한 라짜로,2019-06-20,"3,075,100",0.0%,"-2,180,900",-41.5%,"122,743,540",430,-159,-27.0%,"15,369",8,30,이탈리아,이탈리아,주식회사 슈아픽처스
54,굿바이 썸머,2019-07-25,"3,140,500",0.0%,"-7,759,920",-71.2%,"40,557,770",421,"-1,201",-74.0%,"4,955",23,96,한국,한국,㈜인디스토리
55,링0 - 버스데이,2003-04-11,"2,229,500",0.0%,"2,229,500",100.0%,"2,229,500",412,412,100.0%,412,11,32,일본,일본,(주)동아수출공사
56,검은 태양은 밝아온다,,"703,000",0.0%,"335,000",91.0%,"8,719,000",370,186,101.1%,"4,124",1,6,미국,미국,
57,려행,2019-08-08,"2,632,500",0.0%,"-529,500",-16.7%,"6,290,500",358,-94,-20.8%,881,19,68,한국,한국,반달
58,마담 X,,"659,000",0.0%,"-1,987,000",-75.1%,"3,643,000",327,-991,-75.2%,"1,814",1,5,미국,미국,
59,아이다,2018-04-04,"5,376,000",0.0%,"1,203,000",28.8%,"55,640,500",324,71,28.1%,"2,579",6,12,독일,독일,(주)케빈앤컴퍼니
60,어셔가의 몰락,,"645,000",0.0%,"645,000",100.0%,"1,488,000",318,318,100.0%,471,1,8,미국,미국,
61,라 트라비아타,2019-07-09,"7,404,000",0.0%,"-2,995,500",-28.8%,"40,969,150",313,-104,-24.9%,"1,715",6,12,미국,미국,(주) 인스터 글로벌
62,북클럽,2019-06-20,"1,941,000",0.0%,"-3,110,000",-61.6%,"214,911,690",284,-486,-63.1%,"29,065",1,6,미국,미국,(주)영화사 진진
63,어벤져스: 엔드게임,2019-04-24,"2,107,250",0.0%,"-7,796,850",-78.7%,"122,181,019,160",283,-951,-77.1%,"13,934,360",5,22,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
64,칠드런 액트,2019-07-04,"1,682,500",0.0%,"-5,071,680",-75.1%,"202,830,320",278,-627,-69.3%,"25,047",4,14,영국,영국,(주)홈초이스
65,소림천하,1978-11-04,"534,000",0.0%,"534,000",100.0%,"534,000",267,267,100.0%,267,1,8,한국,한국,
66,버터필드 8,,"523,000",0.0%,"523,000",100.0%,"8,351,000",264,264,100.0%,"3,814",1,1,미국,미국,
67,건힐의 결투,,"446,000",0.0%,"446,000",100.0%,"6,857,000",249,249,100.0%,"3,516",1,3,미국,미국,
68,어우동과 춘향뎐,2019-08-09,"1,183,000",0.0%,"1,182,000",118200.0%,"1,184,000",244,243,24300.0%,245,20,20,한국,한국,(주)케이알씨지
68,누나의 속사정,2019-07-17,"1,183,000",0.0%,"1,182,000",118200.0%,"1,184,000",244,243,24300.0%,245,20,20,한국,한국,(주)케이알씨지
68,어린 엄마의 비밀,2019-07-18,"1,183,000",0.0%,"1,182,000",118200.0%,"1,184,000",244,243,24300.0%,245,20,20,한국,한국,(주)케이알씨지
71,앨리스 죽이기,2019-08-08,"1,910,500",0.0%,"704,500",58.4%,"7,979,500",241,107,79.9%,997,14,51,한국,한국,(주)인디플러그
72,우리집,2019-08-22,"2,026,000",0.0%,"2,026,000",100.0%,"2,026,000",226,226,100.0%,226,2,2,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
73,사일런스,2019-07-17,"1,057,000",0.0%,"-1,335,680",-55.8%,"463,969,062",210,-132,-38.6%,"54,158",15,15,미국,미국,(주)이수C&E
74,리차드 3세,,"412,000",0.0%,"412,000",100.0%,"6,774,000",206,206,100.0%,"2,996",1,4,영국,영국,
75,기묘한 가족,2019-02-13,"1,608,000",0.0%,"1,608,000",100.0%,"2,120,914,275",201,201,100.0%,"263,523",1,2,한국,한국,메가박스중앙(주)플러스엠
76,분노의 질주: 홉스&쇼,2019-08-14,"2,800,000",0.0%,"2,800,000",100.0%,"2,800,000",200,200,100.0%,200,1,1,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
77,미녀와 건달,,"390,000",0.0%,"390,000",100.0%,"2,637,000",195,195,100.0%,"1,316",1,4,미국,미국,
78,패터슨,2017-12-21,"2,209,500",0.0%,"2,209,500",100.0%,"559,758,208",193,193,100.0%,"67,757",1,3,프랑스,"프랑스,독일,미국",그린나래미디어(주)
79,천국보다 낯선,1995-11-11,"2,774,500",0.0%,"2,774,500",100.0%,"24,342,600",185,185,100.0%,"2,772",1,2,미국,미국,(주)영화사 안다미로
80,조,2019-07-11,"1,490,500",0.0%,"-2,728,580",-64.7%,"133,890,096",181,-338,-65.1%,"16,533",4,17,미국,미국,(주)팝엔터테인먼트
81,캘리포니아 타이프라이터,2019-07-25,"1,145,000",0.0%,"378,000",49.3%,"2,823,000",179,65,57.0%,392,3,9,미국,"미국,캐나다,프랑스,인도",찬란
82,첫경험 2,2019-08-08,"961,000",0.0%,"961,000",100.0%,"961,000",178,178,100.0%,178,20,20,한국,한국,(주)컨텐츠 빌리지
83,단편섹션 1 (이주영 배우전),,"885,000",0.0%,"885,000",100.0%,"885,000",177,177,100.0%,177,1,1,한국,한국,
84,황야의 무법자,1977-07-30,"352,000",0.0%,"352,000",100.0%,"10,659,000",176,176,100.0%,"4,127",1,6,스페인,"스페인,이탈리아",
85,카라바조,2008-06-27,"868,000",0.0%,"464,000",114.9%,"4,365,000",175,90,105.9%,801,1,1,영국,영국,
86,밤과 낮 사이,,"340,000",0.0%,"340,000",100.0%,"2,614,000",170,170,100.0%,"1,302",1,6,이탈리아,"이탈리아,미국",
87,별의 정원,2019-07-04,"1,125,000",0.0%,"1,110,000",7400.0%,"92,093,800",161,158,5266.7%,"13,269",1,5,한국,한국,예지림엔터테인먼트
88,오직 사랑하는 이들만이 살아남는다,2014-01-09,"1,965,000",0.0%,"1,965,000",100.0%,"271,101,843",158,158,100.0%,"35,758",1,2,영국,"영국,독일,미국,프랑스",찬란
89,꼬마 물고기 이자벨: 바다 대모험,2019-07-18,"787,500",0.0%,"-350,800",-30.8%,"78,154,740",156,-44,-22.0%,"10,957",1,3,미국,미국,와이드 릴리즈(주)
90,나만 없어 고양이,2019-08-22,"1,386,000",0.0%,"1,386,000",100.0%,"1,386,000",154,154,100.0%,154,1,1,한국,한국,(주)트리플픽쳐스
90,사장의 여비서,,"308,000",0.0%,"-106,000",-25.6%,"2,418,000",154,-53,-25.6%,"1,209",1,4,미국,미국,
92,블루노트 레코드,2019-08-15,"1,359,000",0.0%,"1,359,000",100.0%,"1,359,000",151,151,100.0%,151,1,1,영국,"영국,미국",(주)마노엔터테인먼트
93,내 완벽한 남사친의 비밀,2019-03-27,"825,000",0.0%,"325,000",65.0%,"28,947,000",150,50,50.0%,"5,790",1,1,미국,미국,제인앤유
94,한낮의 피크닉,2019-07-04,"988,500",0.0%,"-75,000",-7.1%,"22,130,810",137,-29,-17.5%,"3,010",9,35,한국,한국,서울독립영화제
94,아픈 만큼 사랑한다,2019-04-03,"659,000",0.0%,"-432,000",-39.6%,"111,178,600",137,-69,-33.5%,"15,842",3,19,한국,한국,(주)드림팩트엔터테인먼트
96,올드마린보이,2017-11-02,"440,000",0.0%,"440,000",100.0%,"73,894,800",110,110,100.0%,"10,649",1,1,한국,한국,CGV아트하우스
97,기인들,,"210,000",0.0%,"210,000",100.0%,"8,121,000",105,105,100.0%,"3,742",1,12,미국,미국,
98,데드 맨,1998-05-23,"1,295,000",0.0%,"1,295,000",100.0%,"16,134,000",101,101,100.0%,"1,744",1,2,미국,"미국,독일,일본",(주)영화사 안다미로
99,배심원들,2019-05-15,"700,000",0.0%,"-1,407,000",-66.8%,"2,305,004,090",100,-201,-66.8%,"288,303",1,1,한국,한국,CGV아트하우스
99,박열,2017-06-28,"500,000",0.0%,"500,000",100.0%,"18,096,120,795",100,100,100.0%,"2,359,647",1,1,한국,한국,메가박스중앙(주)플러스엠
99,롱 리브 더 킹: 목포 영웅,2019-06-19,"700,000",0.0%,"472,000",207.0%,"9,223,110,910",100,24,31.6%,"1,093,774",1,1,한국,한국,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다"
102,밤의 문이 열린다,2019-08-15,"644,000",0.0%,"-1,281,000",-66.5%,"5,797,600",99,-76,-43.4%,744,1,1,한국,한국,"무브먼트,영화배급협동조합 씨네소파"
103,바스터즈: 거친 녀석들,2009-10-28,"700,000",0.0%,"-640,500",-47.8%,"2,537,804,500",96,-72,-42.9%,"334,806",1,3,미국,"미국,독일",유니버설픽쳐스인터내셔널 코리아(유)
104,사랑의 선물,2019-08-15,"1,034,000",0.0%,"1,034,000",100.0%,"1,042,000",94,94,100.0%,95,1,1,한국,한국,(주)한마음프로덕션
105,커피와 담배,2006-07-27,"1,380,000",0.0%,"1,380,000",100.0%,"70,163,400",92,92,100.0%,"9,685",1,1,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
106,양들의 침묵,1991-06-22,"732,000",0.0%,"-2,479,500",-77.2%,"40,442,700",91,-278,-75.3%,"4,667",2,3,미국,미국,
106,고뇌와 환희,,"426,000",0.0%,"10,000",2.4%,"5,820,000",91,7,8.3%,"2,541",1,1,미국,"미국,이탈리아",
108,도쿄 오아시스,2011-12-01,"787,000",0.0%,"787,000",100.0%,"27,656,200",90,90,100.0%,"3,493",2,7,일본,일본,"(주)디오시네마,(주)영화사 조제"
109,파문,,"175,000",0.0%,"-1,000",-0.6%,"351,000",87,-1,-1.1%,175,1,4,한국,한국,
110,뽀로로 극장판 보물섬 대모험,2019-04-25,"426,000",0.0%,"26,000",6.5%,"5,883,933,900",85,14,19.7%,"766,349",1,3,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
111,사랑과 영혼,1990-11-24,"168,000",0.0%,"168,000",100.0%,"66,693,200",84,84,100.0%,"16,177",1,3,미국,미국,"(주)제이앤씨미디어그룹,파라마운트 픽쳐스"
112,맨발의 백작부인,,"380,000",0.0%,"48,000",14.5%,"9,114,000",83,11,15.3%,"4,066",1,1,미국,미국,
113,당나귀 공주,2019-08-22,"418,000",0.0%,"274,000",190.3%,"2,075,000",82,52,173.3%,307,1,2,프랑스,프랑스,(주)에스와이코마드
114,완전한 세상,1994-01-15,"543,000",0.0%,"543,000",100.0%,"606,000",80,80,100.0%,101,1,1,미국,미국,
115,써머스비,1993-02-20,"237,000",0.0%,"237,000",100.0%,"296,000",79,79,100.0%,98,1,1,미국,미국,
116,5시부터 7시까지의 클레오,,"370,000",0.0%,"248,000",203.3%,"6,486,500",78,51,188.9%,930,1,1,프랑스,"프랑스,이탈리아",(주)영화사 안다미로
116,로슈포르의 숙녀들,2019-08-22,"368,000",0.0%,"206,000",127.2%,"5,666,628",78,45,136.4%,787,1,1,프랑스,프랑스,(주)에스와이코마드
118,팀스 버미어,,"370,000",0.0%,"18,000",5.1%,"1,228,000",77,8,11.6%,249,1,1,미국,미국,
118,공포의 보수,,"519,000",0.0%,"519,000",100.0%,"6,773,000",77,77,100.0%,"3,112",1,1,프랑스,"프랑스,이탈리아",
120,아라비아의 로렌스,1998-10-24,"539,000",0.0%,"539,000",100.0%,"24,580,000",76,76,100.0%,"10,566",1,1,영국,영국,
121,도시의 앨리스,,"532,000",0.0%,"532,000",100.0%,"888,000",75,75,100.0%,145,1,1,서독,서독,
122,매니페스토,2019-08-01,"479,000",0.0%,"186,800",63.9%,"8,229,100",73,33,82.5%,970,3,13,독일,독일,찬란
123,아메리칸 플레이보이,1985-06-22,"216,000",0.0%,"216,000",100.0%,"317,000",72,72,100.0%,110,1,1,미국,미국,
124,몽파르나스의 연인,,"338,000",0.0%,"138,000",69.0%,"1,206,000",71,28,65.1%,249,1,1,프랑스,"프랑스,이탈리아",
124,디터 람스,2019-08-22,"699,000",0.0%,"699,000",100.0%,"699,000",71,71,100.0%,71,1,1,미국,미국,하준사
126,그녀들을 도와줘,2019-07-25,"448,000",0.0%,"-4,290,400",-90.5%,"13,847,500",67,-562,-89.3%,"1,709",3,8,미국,미국,(주)영화사오원
126,당갈,2018-04-25,"144,000",0.0%,"144,000",100.0%,"908,559,500",67,67,100.0%,"109,833",1,6,인도,인도,(주)넥스트엔터테인먼트월드(NEW)
128,보헤미안의 생,,"290,000",0.0%,"116,000",66.7%,"1,258,000",63,26,70.3%,226,1,1,핀란드,핀란드,
129,폭풍의 언덕,,"314,000",0.0%,"32,000",11.3%,"17,759,000",62,-32,-34.0%,"8,599",1,1,미국,미국,
130,극장판 샤이닝스타:새로운 루나퀸의 탄생!,2019-07-18,"365,000",0.0%,"-5,433,300",-93.7%,"128,993,700",61,-813,-93.0%,"15,764",6,7,한국,한국,(주)리틀빅픽쳐스
131,파이널 샷,2019-08-09,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,미국,미국,(주)엔씨미디어
131,마녀배달부 키키,2007-11-22,"433,000",0.0%,"-109,000",-20.1%,"439,165,104",60,-5,-7.7%,"59,602",1,3,일본,일본,"(주)스마일이엔티,(주)키다리이엔티,대원미디어(주)"
133,트래픽,,"387,000",0.0%,"23,000",6.3%,"1,361,000",58,6,11.5%,205,1,1,이탈리아,"이탈리아,프랑스",
134,누구를 위하여 종은 울리나,1972-03-18,"168,000",0.0%,"168,000",100.0%,"32,689,586",56,56,100.0%,"18,086",1,1,미국,미국,
135,수집가,,"272,000",0.0%,"86,000",46.2%,"3,125,000",54,15,38.5%,470,1,1,프랑스,프랑스,
135,카나리해,2019-08-07,"270,000",0.0%,"270,000",100.0%,"270,000",54,54,100.0%,54,1,1,미국,미국,(주)티에스앤컴퍼니
137,단편섹션 2 (이주영 배우전),,"245,000",0.0%,"245,000",100.0%,"245,000",49,49,100.0%,49,1,2,한국,한국,
138,아녜스가 말하는 바르다,2019-05-30,"329,000",0.0%,"21,000",6.8%,"37,001,113",47,6,14.6%,"4,499",1,1,프랑스,프랑스,알토미디어(주)
138,에움길,2019-06-20,"180,000",0.0%,"-113,500",-38.7%,"59,001,000",47,-5,-9.6%,"7,238",6,19,한국,한국,(주)영화사 그램
140,방황의 날들,2007-09-07,"132,000",0.0%,"132,000",100.0%,"10,154,500",44,44,100.0%,"2,129",1,2,한국,한국,위드시네마
140,보희와 녹양,2019-05-29,"386,000",0.0%,"-77,000",-16.6%,"45,265,900",44,-9,-17.0%,"5,718",2,7,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
142,연인,1992-06-20,"322,000",0.0%,"-1,013,500",-75.9%,"135,433,691",42,-118,-73.8%,"17,881",1,2,프랑스,프랑스,(주)팝엔터테인먼트
142,어른이 되면,2018-12-13,"210,000",0.0%,"-290,000",-58.0%,"44,381,400",42,-58,-58.0%,"6,284",1,1,한국,한국,(주)시네마달
144,빅샤크2: 해저2만리,2019-06-06,"235,000",0.0%,"-453,000",-65.8%,"384,674,920",41,-91,-68.9%,"53,147",1,1,중국,중국,와이드 릴리즈(주)
145,꿈의 제인,2017-05-31,"170,000",0.0%,"170,000",100.0%,"205,209,700",34,34,100.0%,"25,094",1,2,한국,한국,"(주)엣나인필름,CGV아트하우스"
146,파리 에듀케이션,2019-07-25,"231,000",0.0%,"-1,014,500",-81.5%,"4,274,100",32,-101,-75.9%,482,1,5,프랑스,프랑스,찬란
146,마법사를 사랑하라,,"158,000",0.0%,"14,000",9.7%,"302,000",32,-1,-3.0%,65,1,1,스페인,스페인,
146,내일을 향해 쏴라,,"96,000",0.0%,"96,000",100.0%,"13,173,000",32,32,100.0%,"6,100",1,1,미국,미국,
149,우리의 20세기,2017-09-27,"155,000",0.0%,"155,000",100.0%,"287,767,600",31,31,100.0%,"35,391",1,2,미국,미국,그린나래미디어(주)
150,산상수훈,2017-12-07,"269,000",0.0%,"-17,500",-6.1%,"407,137,350",30,1,3.4%,"54,197",1,1,한국,한국,"이언픽쳐스,(주)그란"
150,잘가요 내 사랑,,"90,000",0.0%,"90,000",100.0%,"162,000",30,30,100.0%,66,1,1,미국,미국,
152,카페 소사이어티,2016-09-14,"214,000",0.0%,"214,000",100.0%,"1,049,112,666",29,29,100.0%,"126,708",1,1,미국,미국,"찬란,CGV아트하우스"
152,금 귀걸이,,"128,000",0.0%,"92,000",255.6%,"198,000",29,17,141.7%,49,1,1,미국,미국,
154,인생 후르츠,2018-12-06,"276,000",0.0%,"-164,000",-37.3%,"544,975,530",28,-82,-74.5%,"70,558",1,1,일본,일본,(주)엣나인필름
154,격노,,"84,000",0.0%,"84,000",100.0%,"84,000",28,28,100.0%,28,1,1,미국,미국,
154,파리의 딜릴리,2019-05-29,"194,000",0.0%,"-1,378,000",-87.7%,"129,132,587",28,-152,-84.4%,"15,280",1,2,프랑스,프랑스,오드
154,위대한 유산,,"84,000",0.0%,"84,000",100.0%,"5,721,000",28,28,100.0%,"2,754",1,1,영국,영국,
158,돌아오지 않는 강,1971-04-27,"81,000",0.0%,"81,000",100.0%,"23,146,858",27,27,100.0%,"12,578",1,1,미국,미국,
159,콩쥐별전 - 전주성의 비밀,2019-07-27,"122,000",0.0%,"-185,000",-60.3%,"503,000",26,-46,-63.9%,114,1,3,한국,한국,유한회사 올빼미하우스
159,이웃집 토토로,2001-07-28,"178,000",0.0%,"-224,000",-55.7%,"1,335,980,176",26,-28,-51.9%,"162,699",1,4,일본,일본,"(주)스마일이엔티,(주)키다리이엔티"
161,천국과 지옥,,"75,000",0.0%,"75,000",100.0%,"649,000",25,25,100.0%,328,1,1,미국,미국,
