●16주차 (2020년 04월 13일 ~ 2020년 04월 19일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
36,아비정전,1990-12-22,"5,105,000",0.3%,"-666,000",-11.5%,"155,837,600",694,-268,-27.9%,"22,643",12,85,홍콩,홍콩,(주)디스테이션
37,벨벳 골드마인,1999-08-28,"3,363,000",0.2%,"3,363,000",100.0%,"52,388,485",666,666,100.0%,"6,876",27,160,영국,"영국,미국","(주)디스테이션,(주)엔케이컨텐츠"
38,델마와 루이스,1993-11-27,"3,297,500",0.2%,"-2,839,000",-46.3%,"114,178,600",654,-563,-46.3%,"17,478",13,77,미국,미국,(주)드림팩트엔터테인먼트
39,지푸라기라도 잡고 싶은 짐승들,2020-02-19,"5,422,280",0.3%,"-6,810,740",-55.7%,"5,418,498,050",637,-752,-54.1%,"624,455",40,186,한국,한국,메가박스중앙(주)플러스엠
40,핀란드 메탈밴드,2020-04-09,"4,747,980",0.3%,"-4,922,680",-50.9%,"14,418,640",590,-641,-52.1%,"1,821",50,167,핀란드,핀란드,(주)드림팩트엔터테인먼트
41,봄날은 간다,2001-09-28,"2,828,500",0.2%,"-5,209,000",-64.8%,"56,241,500",561,"-1,033",-64.8%,"10,071",23,123,한국,한국,(주)시네마서비스
42,다크 워터스,2020-03-11,"4,190,160",0.3%,"-9,047,780",-68.3%,"1,101,149,320",515,"-1,055",-67.2%,"127,803",49,180,미국,미국,(주)이수C&E
43,찬실이는 복도 많지,2020-03-05,"4,588,760",0.3%,"-1,905,260",-29.3%,"207,629,780",511,-228,-30.9%,"24,218",15,127,한국,한국,찬란
44,스타 이즈 본,2018-10-09,"2,658,060",0.2%,"-1,000,120",-27.3%,"4,437,926,360",507,-179,-26.1%,"526,099",13,59,미국,미국,워너브러더스 코리아(주)
45,영웅본색,1987-05-23,"2,140,500",0.1%,"-2,987,500",-58.3%,"113,246,400",422,-568,-57.4%,"16,711",22,83,홍콩,홍콩,(유)조이앤시네마
46,걸즈 앤 판처 제​ 63회 전차도 전국 고교생 대회,2020-04-09,"3,580,000",0.2%,"-8,305,500",-69.9%,"18,633,500",416,-835,-66.7%,"1,955",11,68,일본,일본,"주식회사 온 피크,(주)다날엔터테인먼트"
47,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"3,381,680",0.2%,"-2,605,600",-43.5%,"21,651,940",388,-281,-42.0%,"2,447",18,134,일본,일본,동우에이앤이(주)
48,다니엘 이즌 리얼,2020-04-09,"3,051,000",0.2%,"-3,394,500",-52.7%,"10,216,500",370,-325,-46.8%,"1,161",27,123,미국,미국,(주)디스테이션
49,마스터,2013-07-11,"2,425,500",0.1%,"-2,527,000",-51.0%,"282,576,300",286,-319,-52.7%,"36,874",9,52,미국,미국,(주)영화사 진진
50,패왕별희 디 오리지널,2017-03-30,"2,941,500",0.2%,"-707,500",-19.4%,"17,543,900",279,-78,-21.8%,"1,830",2,5,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
51,4월 이야기,2000-04-08,"1,215,000",0.1%,"-1,836,000",-60.2%,"41,888,000",241,-369,-60.5%,"5,981",21,61,일본,일본,(주)팝파트너스
52,선생님과 길고양이,2020-04-09,"1,859,840",0.1%,"-1,701,220",-47.8%,"5,420,900",237,-198,-45.5%,672,41,107,일본,일본,찬란
53,이장,2020-03-25,"1,932,000",0.1%,"-1,033,860",-34.9%,"33,061,040",226,-124,-35.4%,"3,858",11,53,한국,한국,㈜인디스토리
54,모리의 정원,2020-03-26,"1,800,500",0.1%,"-1,438,380",-44.4%,"24,424,720",209,-194,-48.1%,"2,907",10,50,일본,일본,(주)영화사 진진
55,윤희에게,2019-11-14,"1,371,000",0.1%,"-749,500",-35.3%,"972,191,809",208,-108,-34.2%,"122,058",15,72,한국,한국,(주)리틀빅픽쳐스
56,행복의 단추를 채우는 완벽한 방법,2020-04-02,"1,696,300",0.1%,"-3,619,580",-68.1%,"15,908,840",202,-452,-69.1%,"1,942",18,67,영국,영국,찬란
57,온다,2020-03-26,"1,407,100",0.1%,"-1,168,580",-45.4%,"45,132,840",192,-99,-34.0%,"5,461",8,26,일본,일본,(주)트리플픽쳐스
58,배틀로얄,2002-04-05,"955,500",0.1%,"-926,500",-49.2%,"5,237,500",191,-182,-48.8%,881,20,51,일본,일본,"(주)디스테이션,(주)엔케이컨텐츠,(주)동아수출공사"
59,엽문,2009-04-16,"1,115,500",0.1%,"1,115,500",100.0%,"716,994,000",189,189,100.0%,"108,466",3,15,홍콩,홍콩,"(주)제이앤씨미디어그룹,CJ ENM"
60,시체들의 새벽: 컨테이젼,2020-04-09,"1,345,660",0.1%,"-4,940,540",-78.6%,"7,631,860",170,-532,-75.8%,872,28,82,불가리아,불가리아,(주)제이앤씨미디어그룹
61,시체들의 새벽,2020-04-15,"1,470,000",0.1%,"1,470,000",100.0%,"1,470,000",164,164,100.0%,164,8,52,미국,미국,(주)피터팬픽쳐스
62,월드 워 Z,2013-06-20,"825,000",0.0%,"-1,805,000",-68.6%,"38,589,634,000",163,-363,-69.0%,"5,244,304",15,39,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
63,아이 엠 어 히어로,2016-09-21,"805,500",0.0%,"-1,506,000",-65.2%,"1,811,217,400",159,-299,-65.3%,"213,442",21,57,일본,일본,(주)영화사 빅
64,불한당: 나쁜 놈들의 세상,2017-05-17,"766,000",0.0%,"-40,000",-5.0%,"7,740,855,025",151,-9,-5.6%,"963,114",4,10,한국,한국,(주)씨제이이엔엠
65,히로인 실격,,"756,500",0.0%,"-1,565,000",-67.4%,"23,889,100",148,-308,-67.5%,"3,155",18,49,일본,일본,"(주)엔케이컨텐츠,(주)디스테이션"
66,리골레토,2020-04-05,"3,651,900",0.2%,"333,600",10.1%,"9,662,500",145,11,8.2%,393,6,12,독일,독일,(주)케빈앤컴퍼니
67,시원찮은 그녀를 위한 육성방법 피날레,2020-02-27,"1,305,840",0.1%,"-2,584,260",-66.4%,"165,994,620",144,-295,-67.2%,"19,621",9,44,일본,일본,(주)애니플러스
68,작가 미상,2020-02-20,"1,336,000",0.1%,"222,500",20.0%,"105,175,960",139,16,13.0%,"13,285",3,15,독일,독일,(주)영화사 진진
69,낮손님,2020-04-15,"978,000",0.1%,"-142,000",-12.7%,"2,098,000",137,-23,-14.4%,297,19,45,한국,한국,시네마 뉴원
69,엽문2,2010-06-16,"806,500",0.0%,"806,500",100.0%,"445,003,500",137,137,100.0%,"59,065",3,15,홍콩,홍콩,"(주)제이앤씨미디어그룹,(주)프라임엔터테인먼트"
71,브리짓 존스의 일기,2001-09-01,"620,000",0.0%,"-2,157,000",-77.7%,"8,144,000",124,-428,-77.5%,"1,617",16,40,영국,영국,"(주)제이앤씨미디어그룹,UIP코리아"
72,엽문3: 최후의 대결,2016-03-10,"723,000",0.0%,"723,000",100.0%,"394,768,600",123,123,100.0%,"47,265",3,15,홍콩,홍콩,(주)키다리이엔티
73,뱅드림! 필름 라이브,2019-09-26,"1,041,920",0.1%,"-1,609,280",-60.7%,"170,157,230",121,-165,-57.7%,"19,671",7,27,일본,일본,(주)애니플러스
74,영향 아래 있는 여자,,"850,000",0.1%,"850,000",100.0%,"984,000",120,120,100.0%,135,1,2,미국,미국,
74,생일,2019-04-03,"594,560",0.0%,"594,560",100.0%,"9,885,741,900",120,120,100.0%,"1,197,685",16,58,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
76,극장판 미니특공대: 공룡왕 디노,2020-02-06,"886,180",0.1%,"317,120",55.7%,"619,812,640",114,40,54.1%,"79,625",3,28,한국,한국,(주)리틀빅픽쳐스
77,타오르는 여인의 초상,2020-01-16,"1,048,240",0.1%,"-14,840",-1.4%,"1,240,113,488",113,-12,-9.6%,"147,221",3,16,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
77,동감,2000-05-27,"566,000",0.0%,"-2,296,500",-80.2%,"9,354,500",113,-458,-80.2%,"2,025",11,36,한국,한국,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)"
79,족구왕,2014-08-21,"727,500",0.0%,"727,500",100.0%,"369,763,000",109,109,100.0%,"47,451",11,44,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
79,그랜드 부다페스트 호텔,2014-03-20,"567,480",0.0%,"25,920",4.8%,"6,424,180,022",109,1,0.9%,"822,091",2,8,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)"
81,설화,2020-04-16,"566,000",0.0%,"566,000",100.0%,"566,000",102,102,100.0%,102,4,9,한국,한국,(주)유비네트워크
82,젠틀맨,2020-02-26,"889,760",0.1%,"-146,860",-14.2%,"664,077,690",97,-12,-11.0%,"81,279",4,20,미국,미국,"(주)영화사 빅,(주)다날엔터테인먼트"
82,더 울프 오브 월스트리트,2014-01-09,"516,980",0.0%,"347,880",205.7%,"4,500,348,060",97,63,185.3%,"587,048",1,7,미국,미국,주식회사 우리네트웍스
84,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,"900,360",0.1%,"-1,479,120",-62.2%,"1,018,748,160",96,-157,-62.1%,"133,917",8,24,일본,일본,(주)박수엔터테인먼트
85,부당거래,2010-10-28,"460,000",0.0%,"-2,790,000",-85.8%,"21,010,888,100",92,-550,-85.7%,"2,725,791",8,27,한국,한국,CJ ENM
86,호텔 레이크,2020-04-29,"455,000",0.0%,"455,000",100.0%,"455,000",91,91,100.0%,91,1,1,한국,한국,(주)스마일이엔티
87,오프닝 나이트,,"641,000",0.0%,"641,000",100.0%,"641,000",90,90,100.0%,90,1,2,미국,미국,
88,그을린 사랑,2011-07-21,"445,000",0.0%,"245,000",122.5%,"540,514,300",89,49,122.5%,"69,042",1,5,캐나다,캐나다,(주)티캐스트
89,페임,2009-09-24,"753,900",0.0%,"-2,622,040",-77.7%,"4,715,783,840",87,-312,-78.2%,"642,928",13,37,미국,미국,"(주)다자인소프트,롯데쇼핑㈜롯데엔터테인먼트"
90,시티 오브 갓,2005-11-04,"415,000",0.0%,"135,000",48.2%,"49,013,500",83,27,48.2%,"7,332",1,5,미국,미국,프리비젼엔터테인먼트
90,이누야시키 : 히어로 VS 빌런,2020-04-22,"913,000",0.1%,"913,000",100.0%,"913,000",83,83,100.0%,83,1,1,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
90,고양이와 할아버지,2020-04-23,"747,000",0.0%,"747,000",100.0%,"747,000",83,83,100.0%,83,1,1,일본,일본,(주)디스테이션
93,배달노출 : 알몸으로 유혹하기,2020-04-17,"412,000",0.0%,"412,000",100.0%,"412,000",81,81,100.0%,81,20,20,한국,한국,밀크픽처스
94,일 포스티노,1996-03-09,"400,000",0.0%,"250,000",166.7%,"113,196,100",80,50,166.7%,"15,094",1,4,이탈리아,"이탈리아,프랑스",(주)영화사 진진
95,엄마와 딸의 은밀한 레슨,2020-04-15,"395,000",0.0%,"395,000",100.0%,"395,000",79,79,100.0%,79,20,20,한국,한국,(주)로드하우스
95,얼굴들,,"574,000",0.0%,"574,000",100.0%,"782,000",79,79,100.0%,111,1,2,미국,미국,
97,선생님의 일기,2016-11-02,"395,000",0.0%,"-1,242,500",-75.9%,"504,444,700",78,-247,-76.0%,"72,156",17,41,태국,태국,"(주)드림팩트엔터테인먼트,(주)미로스페이스"
97,조조 래빗,2020-02-05,"696,380",0.0%,"-228,660",-24.7%,"953,105,260",78,-23,-22.8%,"110,827",3,12,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
99,애프터 웨딩 인 뉴욕,2020-04-23,"666,000",0.0%,"666,000",100.0%,"666,000",74,74,100.0%,74,1,1,영국,영국,(주)영화사 진진
99,아무르,2012-12-19,"446,000",0.0%,"391,000",710.9%,"622,686,100",74,63,572.7%,"81,299",3,7,프랑스,"프랑스,독일,오스트리아",(주)티캐스트
101,트루먼 쇼,1998-10-24,"364,000",0.0%,"-810,000",-69.0%,"145,037,500",72,-161,-69.1%,"19,991",4,10,미국,미국,주식회사 해리슨앤컴퍼니
102,비긴 어게인,2014-08-13,"392,280",0.0%,"-46,840",-10.7%,"27,303,132,581",70,-9,-11.4%,"3,463,104",3,12,미국,미국,판씨네마(주)
103,프리저베이션홀 재즈밴드,2020-04-02,"553,920",0.0%,"-1,308,920",-70.3%,"5,872,260",68,-159,-70.0%,688,7,23,미국,미국,(주)에스와이코마드
104,바바둑,2015-08-28,"535,500",0.0%,"535,500",100.0%,"848,500",64,64,100.0%,118,3,14,호주,호주,(주)나이너스엔터테인먼트
104,러브라이브! 선샤인!! 더 스쿨 아이돌 무비 오버 더 레인보우,2019-02-14,"591,100",0.0%,"-1,014,880",-63.2%,"244,840,470",64,-107,-62.6%,"27,347",6,22,일본,일본,(주)애니플러스
104,피델리티,2020-04-15,"576,000",0.0%,"576,000",100.0%,"576,000",64,64,100.0%,64,1,1,러시아,러시아,주식회사 디에스이이디
107,아녜스의 해변,,"471,000",0.0%,"471,000",100.0%,"6,132,000",62,62,100.0%,897,1,2,프랑스,프랑스,(주)영화사 안다미로
108,마사지 걸의 유혹,2020-04-16,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,한국,한국,(주)담화
109,자매의 공동묘지,,"590,000",0.0%,"590,000",100.0%,"590,000",59,59,100.0%,59,1,1,한국,한국,
109,"힘내세요, 병헌씨",2013-06-27,"399,000",0.0%,"399,000",100.0%,"27,568,600",59,59,100.0%,"3,807",7,24,한국,한국,㈜인디스토리
109,좀비파이터,2020-04-16,"546,000",0.0%,"546,000",100.0%,"546,000",59,59,100.0%,59,5,17,한국,한국,(주)미로스페이스
112,마농,2020-03-31,"1,264,200",0.1%,"-20,800",-1.6%,"4,144,800",57,0,0.0%,180,5,10,미국,미국,(주) 인스터 글로벌
113,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,2019-08-22,"525,680",0.0%,"-397,880",-43.1%,"97,227,620",56,-43,-43.4%,"11,641",5,10,일본,일본,(주)애니플러스
114,극장판 쿠로코의 농구 라스트 게임,2017-04-27,"525,160",0.0%,"-1,217,960",-69.9%,"473,274,280",55,-117,-68.0%,"63,538",4,13,일본,일본,(주)박수엔터테인먼트
115,그림자들,,"385,000",0.0%,"385,000",100.0%,"803,000",54,54,100.0%,129,1,2,미국,미국,
116,당신의 사월,2021-04-01,"409,000",0.0%,"409,000",100.0%,"842,000",53,53,100.0%,145,2,6,한국,한국,(주)시네마달
117,사랑하고 있습니까,2020-03-25,"480,860",0.0%,"-2,147,680",-81.7%,"102,625,840",52,-268,-83.8%,"12,872",9,23,한국,한국,주식회사 블루필름웍스
118,펠리칸 베이커리,2020-04-02,"441,420",0.0%,"-1,163,960",-72.5%,"5,170,980",51,-156,-75.4%,627,5,25,일본,일본,(주)영화사 진진
119,페인티드 버드,2020-03-26,"337,000",0.0%,"-741,500",-68.8%,"10,229,280",48,-90,-65.2%,"1,078",5,18,슬로바키아,"슬로바키아,우크라이나",M&M 인터내셔널
120,벌새,2019-08-29,"315,500",0.0%,"-1,207,500",-79.3%,"1,191,424,574",47,-177,-79.0%,"146,623",6,14,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
121,범죄와의 전쟁: 나쁜놈들 전성시대,2012-02-02,"230,000",0.0%,"230,000",100.0%,"36,540,647,500",46,46,100.0%,"4,720,106",2,9,한국,한국,(주)쇼박스
121,동급생,2016-05-19,"400,600",0.0%,"-665,580",-62.4%,"287,204,780",46,-73,-61.3%,"39,462",4,10,일본,일본,(주)박수엔터테인먼트
123,아토믹 블론드,2017-08-30,"225,000",0.0%,"70,000",45.2%,"1,178,105,658",45,14,45.2%,"155,444",2,13,미국,미국,(주)키다리이엔티
124,아르코 라이브 완창판소리프로젝트2 강산제수궁가,2020-04-14,"525,000",0.0%,"525,000",100.0%,"525,000",44,44,100.0%,44,7,22,한국,한국,한국문화예술위원회
125,영웅본색 2,1988-07-22,"252,500",0.0%,"-665,500",-72.5%,"22,282,000",42,-110,-72.4%,"5,109",2,4,홍콩,홍콩,(유)조이앤시네마
126,팔로우,2015-04-02,"355,000",0.0%,"355,000",100.0%,"278,636,143",39,39,100.0%,"33,584",3,13,미국,미국,"(주)영화사오원,(주)브리즈픽처스"
127,나이트 크롤러,2015-02-26,"307,000",0.0%,"-686,000",-69.1%,"456,581,800",37,-89,-70.6%,"56,600",2,4,미국,미국,(주)스톰픽쳐스코리아
127,차이니즈 부키의 죽음,,"254,000",0.0%,"254,000",100.0%,"556,000",37,37,100.0%,85,1,1,미국,미국,
129,산티아고의 흰 지팡이,2020-03-19,"285,000",0.0%,"40,080",16.4%,"6,731,460",36,6,20.0%,838,2,9,한국,한국,제이리미디어
130,아틸라,2020-04-03,"1,116,500",0.1%,"443,000",65.8%,"2,266,000",33,12,57.1%,68,5,10,이탈리아,이탈리아,일미디어
131,아녜스 바르다 회고전,,"224,000",0.0%,"224,000",100.0%,"14,644,000",32,32,100.0%,"2,649",1,2,프랑스,프랑스,
131,울프 콜,2020-03-05,"166,000",0.0%,"-488,420",-74.6%,"201,357,580",32,-78,-70.9%,"24,453",1,4,프랑스,프랑스,판씨네마(주)
131,수퍼 소닉,2020-02-12,"232,840",0.0%,"58,880",33.8%,"932,195,310",32,8,33.3%,"118,689",2,11,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
131,끝까지 간다,2014-05-29,"160,000",0.0%,"160,000",100.0%,"27,007,463,900",32,32,100.0%,"3,450,337",2,9,한국,한국,(주)쇼박스
131,이다,2015-02-18,"160,000",0.0%,"15,000",10.3%,"119,820,345",32,3,10.3%,"15,747",1,3,폴란드,"폴란드,덴마크",시네마 뉴원
131,이삭줍는 사람들과 나,,"256,000",0.0%,"256,000",100.0%,"2,023,000",32,32,100.0%,299,1,1,프랑스,프랑스,(주)영화사 안다미로
137,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,"255,240",0.0%,"-1,102,920",-81.2%,"353,224,160",29,-112,-79.4%,"44,034",2,8,일본,일본,(주)박수엔터테인먼트
137,신문기자,2019-10-17,"204,000",0.0%,"-96,000",-32.0%,"107,714,160",29,-8,-21.6%,"13,816",2,8,일본,일본,"(주)팝엔터테인먼트,주식회사 더쿱"
137,문호 스트레이독스 [데드 애플],2018-04-05,"263,420",0.0%,"-981,940",-78.8%,"227,062,280",29,-105,-78.4%,"29,740",6,10,일본,일본,(주)애니플러스
140,내부자들,2015-11-19,"135,000",0.0%,"135,000",100.0%,"56,605,003,557",27,27,100.0%,"7,073,543",2,7,한국,한국,(주)쇼박스
140,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019-03-21,"229,580",0.0%,"-1,214,600",-84.1%,"399,085,640",27,-123,-82.0%,"45,334",3,8,일본,일본,(주)애니플러스
142,성월동화,1999-08-28,"149,500",0.0%,"-252,500",-62.8%,"27,619,800",25,-42,-62.7%,"3,714",2,3,중국,중국,(주)영화사오원
143,비트,1997-05-03,"120,000",0.0%,"-1,709,500",-93.4%,"9,667,100",24,-341,-93.4%,"1,561",3,7,한국,한국,
144,하트,2020-02-27,"228,000",0.0%,"179,000",365.3%,"6,302,000",23,17,283.3%,808,1,2,한국,한국,필름다빈
144,5시부터 7시까지의 클레오,,"183,000",0.0%,"183,000",100.0%,"7,236,500",23,23,100.0%,"1,029",1,1,프랑스,"프랑스,이탈리아",(주)영화사 안다미로
144,행복,,"182,000",0.0%,"182,000",100.0%,"5,169,000",23,23,100.0%,795,1,1,프랑스,프랑스,(주)영화사 안다미로
147,부재의 기억,,"110,000",0.0%,"110,000",100.0%,"110,000",22,22,100.0%,22,1,1,한국,"한국,미국",
147,월요일이 사라졌다,2018-02-22,"110,000",0.0%,"15,000",15.8%,"7,490,090,100",22,3,15.8%,"903,216",2,10,영국,"영국,미국,프랑스,벨기에",(주)스마일이엔티
149,그 누구도 아닌,2020-03-26,"168,000",0.0%,"-1,130,420",-87.1%,"19,263,000",20,-133,-86.9%,"2,336",3,11,프랑스,프랑스,그린나래미디어(주)
149,가슴 큰 여자선배,2020-04-13,"97,000",0.0%,"97,000",100.0%,"97,000",20,20,100.0%,20,20,20,한국,한국,(주)영화사가을
