●20주차 (2020년 05월 11일 ~ 2020년 05월 17일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
155,내 사랑,2017-07-12,"125,000",0.0%,"112,000",861.5%,"2,469,050,125",19,17,850.0%,"337,658",1,3,아일랜드,"아일랜드,캐나다",오드
155,체 게바라: 2부 게릴라,2019-06-13,"134,000",0.0%,"134,000",100.0%,"23,973,160",19,19,100.0%,"3,279",1,1,독일,독일,찬란
157,렛 미 인,2008-11-13,"90,000",0.0%,"-30,000",-25.0%,"682,041,480",18,-6,-25.0%,"100,750",1,9,스웨덴,스웨덴,"씨네그루(주)다우기술,(주)영화사구안"
157,길다,,"36,000",0.0%,"36,000",100.0%,"5,490,000",18,18,100.0%,"2,392",1,2,미국,미국,
157,살람 시네마,,"90,000",0.0%,"90,000",100.0%,"255,000",18,18,100.0%,73,1,2,이란,이란,
157,쌀,,"36,000",0.0%,"36,000",100.0%,"1,448,000",18,18,100.0%,714,1,6,한국,한국,
157,대도시,,"90,000",0.0%,"90,000",100.0%,"90,000",18,18,100.0%,18,1,2,인도,인도,
162,옥자,2017-06-29,"124,000",0.0%,"124,000",100.0%,"2,442,622,900",16,16,100.0%,"322,679",1,1,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
163,오픈 더 도어,2020-04-08,"113,000",0.0%,"-2,946,300",-96.3%,"286,702,100",15,-336,-95.7%,"31,760",2,4,러시아,러시아,(주)팝엔터테인먼트
163,기도의 힘,2020-04-09,"131,000",0.0%,"-441,480",-77.1%,"16,474,200",15,-46,-75.4%,"2,058",2,4,미국,미국,주식회사 더쿱
163,얼굴없는 보스,2019-11-21,"229,000",0.0%,"229,000",100.0%,"207,330,000",15,15,100.0%,"24,456",2,7,한국,한국,"(주)좋은 하늘,(주)박수엔터테인먼트"
163,성인,,"75,000",0.0%,"55,000",275.0%,"95,000",15,11,275.0%,19,1,1,인도,인도,
163,영웅,,"75,000",0.0%,"60,000",400.0%,"90,000",15,12,400.0%,18,1,1,인도,인도,
168,하얀리본,2010-07-01,"70,000",0.0%,"70,000",100.0%,"91,936,700",14,14,100.0%,"12,537",1,1,독일,독일,"(주)영화사 안다미로,(주)영화사 진진"
168,스케어리 스토리:어둠의 속삭임,2020-03-25,"14,000",0.0%,"-3,330,000",-99.6%,"375,488,420",14,-666,-97.9%,"44,985",2,14,미국,미국,(주)제이앤씨미디어그룹
170,흑과 백,,"26,000",0.0%,"-14,000",-35.0%,"4,813,000",13,-7,-35.0%,"2,336",1,3,미국,미국,
170,히든,2006-03-30,"65,000",0.0%,"65,000",100.0%,"18,924,500",13,13,100.0%,"2,747",1,1,프랑스,프랑스,"(주)영화사 안다미로,(주)스폰지이엔티"
170,작가 미상,2020-02-20,"84,500",0.0%,"-56,000",-39.9%,"106,791,960",13,-9,-40.9%,"13,468",1,2,독일,독일,(주)영화사 진진
173,설국열차,2013-08-01,"87,000",0.0%,"87,000",100.0%,"67,027,921,500",12,12,100.0%,"9,352,616",1,1,한국,"한국,체코",(주)씨제이이엔엠
173,영웅본색,1987-05-23,"60,000",0.0%,"-178,500",-74.8%,"114,246,400",12,-36,-75.0%,"16,906",2,3,홍콩,홍콩,(유)조이앤시네마
173,숀더쉽 더 무비: 꼬마 외계인 룰라!,2020-02-19,"61,000",0.0%,"-5,350,000",-98.9%,"98,815,340",12,-790,-98.5%,"13,043",2,4,영국,영국,TCO(주)더콘텐츠온
173,조조 래빗,2020-02-05,"115,000",0.0%,"-1,186,160",-91.2%,"956,643,200",12,-132,-91.7%,"111,231",1,2,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
173,페인티드 버드,2020-03-26,"82,000",0.0%,"61,000",290.5%,"10,390,280",12,9,300.0%,"1,101",2,2,슬로바키아,"슬로바키아,우크라이나",M&M 인터내셔널
173,산티아고의 흰 지팡이,2020-03-19,"72,000",0.0%,"-26,000",-26.5%,"7,530,460",12,0,0.0%,972,2,4,한국,한국,제이리미디어
173,하트,2020-02-27,"78,500",0.0%,"-6,500",-7.6%,"6,602,500",12,0,0.0%,852,2,6,한국,한국,필름다빈
173,더 터닝,2020-04-02,"60,000",0.0%,"-360,000",-85.7%,"147,744,940",12,-72,-85.7%,"16,815",1,1,미국,미국,(주)스마일이엔티
173,오렌지필름 기획전 - 울고 싶을 땐 꼭 비가 오더라,,"84,000",0.0%,"-352,000",-80.7%,"520,000",12,-35,-74.5%,59,1,1,한국,한국,
182,소공녀,2018-03-22,"55,000",0.0%,"55,000",100.0%,"476,648,200",11,11,100.0%,"59,696",1,1,한국,한국,CGV아트하우스
182,웰컴 투 X-월드,2020-10-29,"77,000",0.0%,"77,000",100.0%,"997,000",11,11,100.0%,142,1,1,한국,한국,(주)시네마달
182,아르코라이브 무용 히트 앤 런,2020-05-06,"77,000",0.0%,"-189,000",-71.1%,"343,000",11,-27,-71.1%,49,5,7,한국,한국,한국문화예술위원회
182,살인의 추억,2003-04-25,"80,000",0.0%,"80,000",100.0%,"77,092,037",11,11,100.0%,"12,579",1,2,한국,한국,CJ ENM
186,피아노,1993-09-25,"67,000",0.0%,"-507,000",-88.3%,"28,946,500",10,-55,-84.6%,"5,426",1,3,호주,호주,(주)팝엔터테인먼트
186,아파라지토,,"50,000",0.0%,"5,000",11.1%,"571,000",10,1,11.1%,92,1,2,인도,인도,
186,존 웨인의 기병대,,"20,000",0.0%,"-148,000",-88.1%,"14,190,000",10,-74,-88.1%,"6,570",1,3,미국,미국,
186,애프터 웨딩,2008-04-17,"81,000",0.0%,"-94,000",-53.7%,"1,241,500",10,-13,-56.5%,169,1,2,덴마크,"덴마크,스웨덴","(주)영화사 진진,(주)액티버스엔터테인먼트"
186,우리들,2016-06-16,"69,000",0.0%,"-371,500",-84.3%,"375,751,114",10,-56,-84.8%,"50,701",3,7,한국,한국,(주)엣나인필름
191,금의위-기문둔갑,2020-05-14,"9,000",0.0%,"9,000",100.0%,"9,000",9,9,100.0%,9,5,9,홍콩,홍콩,(유)조이앤시네마
191,다크 워터스,2020-03-11,"52,000",0.0%,"31,000",147.6%,"1,101,913,740",9,5,125.0%,"127,901",1,2,미국,미국,(주)이수C&E
191,원더풀 라이프,2001-12-09,"45,000",0.0%,"45,000",100.0%,"180,841,600",9,9,100.0%,"21,921",1,1,일본,일본,"(주)영화사 안다미로,(주)라이크콘텐츠,㈜영화사 백두대간"
191,세 자매,,"45,000",0.0%,"5,000",12.5%,"85,000",9,1,12.5%,17,1,1,홍콩,홍콩,
191,타샤 튜더,2018-09-13,"45,000",0.0%,"45,000",100.0%,"366,221,850",9,9,100.0%,"46,244",1,1,일본,일본,(주)마노엔터테인먼트
196,체 게바라: 1부 아르헨티나,2019-06-13,"52,000",0.0%,"52,000",100.0%,"29,664,120",8,8,100.0%,"4,202",1,1,독일,독일,찬란
196,미드소마,2019-07-11,"52,000",0.0%,"-125,000",-70.6%,"816,711,716",8,-14,-63.6%,"89,849",1,3,미국,미국,(주)팝엔터테인먼트
196,그렇게 아버지가 된다,2013-12-19,"76,000",0.0%,"-40,000",-34.5%,"967,531,062",8,-4,-33.3%,"127,129",1,1,일본,일본,(주)티캐스트콘텐츠허브
196,코끼리 신,,"40,000",0.0%,"-10,000",-20.0%,"90,000",8,-2,-20.0%,18,1,1,인도,인도,
196,꽁치의 맛,,"51,000",0.0%,"51,000",100.0%,"7,870,000",8,8,100.0%,"1,212",1,1,일본,일본,
196,뮤직 룸,,"40,000",0.0%,"5,000",14.3%,"1,045,000",8,1,14.3%,179,1,1,인도,인도,
196,러빙 빈센트,2017-11-09,"40,000",0.0%,"40,000",100.0%,"3,264,932,761",8,8,100.0%,"409,700",1,1,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
196,미세스 팡,,"40,000",0.0%,"-10,000",-20.0%,"1,414,000",8,-2,-20.0%,235,1,1,홍콩,"홍콩,중국,프랑스,독일",
204,빈폴,2020-02-27,"24,500",0.0%,"-14,000",-36.4%,"25,053,940",7,-4,-36.4%,"2,861",1,2,러시아,러시아,(주)팝엔터테인먼트
204,강호제일검 금강철선,2020-05-04,"7,000",0.0%,"-4,000",-36.4%,"18,000",7,-4,-36.4%,18,1,7,중국,중국,(유)조이앤시네마
204,겁쟁이,,"35,000",0.0%,"5,000",16.7%,"65,000",7,1,16.7%,13,1,1,인도,인도,
207,메기,2019-09-26,"47,000",0.0%,"38,000",422.2%,"332,468,828",6,5,500.0%,"39,439",1,2,한국,한국,"(주)엣나인필름,CGV아트하우스"
207,인시앙,,"30,000",0.0%,"-55,000",-64.7%,"115,000",6,-11,-64.7%,23,1,1,필리핀,필리핀,
207,"센베노,평창",2020-01-01,"12,000",0.0%,"12,000",100.0%,"273,000",6,6,100.0%,74,1,6,한국,한국,주식회사 씨엠닉스
207,쥴 앤 짐,1997-01-04,"12,000",0.0%,"12,000",100.0%,"19,142,000",6,6,100.0%,"3,098",1,4,프랑스,프랑스,㈜영화사 백두대간
207,마더,2009-05-28,"38,000",0.0%,"38,000",100.0%,"19,989,652,800",6,6,100.0%,"2,981,959",1,1,한국,한국,CJ ENM
212,잊지 않았어요,2020-01-01,"30,000",0.0%,"30,000",100.0%,"290,000",5,5,100.0%,80,1,4,한국,한국,주식회사 씨엠닉스
212,외로운 아내,,"25,000",0.0%,"-55,000",-68.8%,"105,000",5,-11,-68.8%,21,1,1,인도,인도,
212,대전 블루스,2020-04-23,"29,000",0.0%,"-97,000",-77.0%,"454,000",5,-17,-77.3%,77,1,3,한국,한국,(주)마노엔터테인먼트
212,벌새,2019-08-29,"39,000",0.0%,"-61,000",-61.0%,"1,193,409,074",5,-8,-61.5%,"146,785",1,3,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
216,그녀의 비밀정원,2020-04-22,"4,000",0.0%,"-69,000",-94.5%,"9,966,880",4,-17,-81.0%,"1,254",2,4,한국,한국,"(유)조이앤시네마,(주)제이앤씨미디어그룹"
216,개를 훔치는 완벽한 방법,2014-12-31,"24,000",0.0%,"-483,500",-95.3%,"2,332,501,565",4,-72,-94.7%,"306,984",2,2,한국,한국,"(주)리틀빅픽쳐스,(주)대명문화공장"
216,기도하는 남자,2020-02-20,"28,000",0.0%,"4,000",16.7%,"13,496,920",4,0,0.0%,"1,624",1,3,한국,한국,(주)랠리버튼
216,종로3가역2번출구,2017-12-07,"13,000",0.0%,"13,000",100.0%,"89,000",4,4,100.0%,22,1,4,한국,한국,주식회사 씨엠닉스
220,죽도 서핑 다이어리,2020-05-07,"25,000",0.0%,"-61,000",-70.9%,"111,000",3,-7,-70.0%,13,2,3,한국,한국,(주)에스와이코마드
220,동경의 황혼,,"24,000",0.0%,"24,000",100.0%,"4,869,000",3,3,100.0%,804,1,1,일본,일본,
220,윤희에게,2019-11-14,"19,000",0.0%,"-8,000",-29.6%,"972,801,809",3,-1,-25.0%,"122,149",1,1,한국,한국,(주)리틀빅픽쳐스
220,리암 갤러거,2020-03-12,"29,000",0.0%,"-71,000",-71.0%,"27,981,800",3,-7,-70.0%,"2,921",1,2,영국,영국,(주)디스테이션
220,스쿠프!,,"28,000",0.0%,"-5,000",-15.2%,"441,000",3,-1,-25.0%,83,1,1,일본,일본,
220,억남,2021-04-21,"30,000",0.0%,"-42,000",-58.3%,"102,000",3,-5,-62.5%,11,1,1,일본,일본,(주)미디어캐슬
220,독수인심,2020-04-30,"3,000",0.0%,"-4,000",-57.1%,"97,000",3,-4,-57.1%,97,1,3,홍콩,홍콩,(유)조이앤시네마
220,가을 햇살,,"12,000",0.0%,"12,000",100.0%,"4,938,000",3,3,100.0%,772,1,1,일본,일본,
228,몽마르트 파파,2020-01-09,"14,000",0.0%,"-5,000",-26.3%,"51,274,800",2,-1,-33.3%,"6,981",1,1,한국,한국,(주)트리플픽쳐스
228,뽀로로 극장판 보물섬 대모험,2019-04-25,"10,000",0.0%,"-2,157,000",-99.5%,"5,890,912,400",2,-429,-99.5%,"767,739",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
228,패왕별희,1993-12-24,"14,000",0.0%,"-26,000",-65.0%,"173,000",2,-4,-66.7%,25,1,1,홍콩,홍콩,
228,맥추,,"16,000",0.0%,"16,000",100.0%,"4,964,000",2,2,100.0%,805,1,1,일본,일본,
228,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,"13,000",0.0%,"-2,506,500",-99.5%,"4,584,126,650",2,-373,-99.5%,"591,085",1,1,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
228,서치 아웃,2020-04-15,"16,000",0.0%,"-1,247,800",-98.7%,"297,167,000",2,-143,-98.6%,"34,115",1,1,한국,한국,"(주)스톰픽쳐스코리아,(주)삼백상회"
228,보존상: 천년의 유혼,2020-04-29,"4,000",0.0%,0,0.0%,"15,000",2,0,0.0%,10,1,2,중국,중국,(주)액티버스엔터테인먼트
235,핀란드 메탈밴드,2020-04-09,"7,000",0.0%,"-135,680",-95.1%,"16,692,180",1,-16,-94.1%,"2,094",1,1,핀란드,핀란드,(주)드림팩트엔터테인먼트
235,뜨거운 유부녀들 무삭제판,2020-05-16,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,새아들 무삭제,2020-05-14,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
235,후배아내:남편보다 우람해,2020-05-17,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,"그날, 바다",2018-04-12,"5,000",0.0%,"-40,000",-88.9%,"4,446,135,528",1,-8,-88.9%,"540,658",1,1,한국,한국,(주)엣나인필름
235,인공수정: 아이를 갖고 싶어요,,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
235,친구의 새엄마 무삭제,2020-05-11,"7,000",0.0%,"7,000",100.0%,"7,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
235,피쉬 스쿨 2,2020-05-11,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,미국,미국,(주)영화사 안다미로
235,선생님과 길고양이,2020-04-09,"6,000",0.0%,"-69,000",-92.0%,"5,860,820",1,-8,-88.9%,730,1,1,일본,일본,찬란
235,혈전,,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,중국,중국,
235,정승오 감독 특별전 (인디스데이),,"6,000",0.0%,"6,000",100.0%,"119,000",1,1,100.0%,16,1,1,한국,한국,
235,고독한 늑대의 피,,"5,000",0.0%,"-68,000",-93.2%,"78,000",1,-7,-87.5%,9,1,1,일본,일본,(주)미디어캐슬
235,쌍둥이 여친 과외하기,2020-05-14,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,주식회사 플릭스코
235,친구누나들-무삭제,2020-05-13,"5,000",0.0%,"5,000",100.0%,"5,000",1,1,100.0%,1,1,1,한국,한국,스마일컨텐츠
235,이웃집 유부녀:속궁합 맞추기,2020-05-12,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,뜨거워진 새엄마,2020-05-12,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,배관공의 손기술:물 터진 날,2020-05-13,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,이혼녀의 쫄깃 속살,2020-05-13,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,게이샤:격정정사,2020-05-12,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,홀딱 벗고 사는 아내,2020-05-12,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,전 남친에 빼앗긴 아내,2020-05-12,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,일본,일본,(주)플라이어
235,새엄마:뜨거운 목욕시간,2020-05-16,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,정사:며느리의 신음소리,2020-05-16,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,상대 가리지 않는 유부녀 무삭제판,2020-05-16,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
235,엄마의 일기 - 무삭제판,2020-05-13,"1,000",0.0%,"1,000",100.0%,"1,000",1,1,100.0%,1,1,1,한국,한국,(주)컨텐츠 빌리지
235,정사 : 착한 며느리들 3 무삭제,2020-05-13,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
235,엄마의 유혹 2 무삭제,2020-05-15,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
235,노래방 : 화끈한 여자들 2 무삭제,2020-05-15,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
235,그 누구도 아닌,2020-03-26,"6,000",0.0%,"-85,000",-93.4%,"19,511,000",1,-11,-91.7%,"2,368",1,1,프랑스,프랑스,그린나래미디어(주)
235,러시아 가정부 무삭제,2020-05-13,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,한국,한국,(주)영화사가을
235,제 아내를 만족시켜주세요,2020-05-17,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
266,잠자는 숲 속의 미녀,2020-05-02,0,0.0%,0,100.0%,0,0,0,100.0%,0,2,4,영국,영국,에스디시코리아 주식회사
266,김군,2019-05-23,0,0.0%,0,100.0%,"124,353,490",0,0,100.0%,"16,833",1,1,한국,한국,영화사 풀
합계,,,"2,352,001,000",,,,"514,063,893,853","276,466",,,"65,873,381","7,377","48,973",,,
,,,,,,,,,,,,,,,,
●19주차 (2020년 05월 04일 ~ 2020년 05월 10일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
1,트롤: 월드 투어,2020-04-29,"479,161,520",14.6%,"50,143,520",11.7%,"914,453,520","61,656","5,783",10.4%,"118,771",344,"5,247",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2,레이니 데이 인 뉴욕,2020-05-06,"414,162,860",12.6%,"408,492,660",7204.2%,"419,833,060","46,087","45,446",7089.9%,"46,728",563,"6,049",미국,미국,"그린나래미디어(주),(주)버킷스튜디오"
3,저 산 너머,2020-04-30,"278,720,060",8.5%,"-720,580",-0.3%,"568,042,700","35,676","-2,673",-7.0%,"76,134",463,"4,695",한국,한국,(주)리틀빅픽쳐스
4,패왕별희 디 오리지널,2017-03-30,"302,175,860",9.2%,"100,691,820",50.0%,"523,978,800","34,515","12,753",58.6%,"58,368",409,"3,497",중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
5,나의 청춘은 너의 것,2020-04-29,"251,850,780",7.7%,"-99,450,760",-28.3%,"603,152,320","28,967","-13,289",-31.4%,"71,223",511,"4,842",대만,대만,"오드,(주)홈초이스"
6,호텔 레이크,2020-04-29,"208,462,820",6.4%,"-99,325,420",-32.3%,"517,984,060","24,076","-12,744",-34.6%,"61,129",465,"3,622",한국,한국,(주)스마일이엔티
7,프리즌 이스케이프,2020-05-06,"200,001,980",6.1%,"200,001,980",100.0%,"200,001,980","22,997","22,997",100.0%,"22,997",326,"2,276",영국,"영국,호주",(주)이놀미디어
8,마이 스파이,2020-04-29,"190,854,200",5.8%,"-56,897,200",-23.0%,"439,352,600","21,375","-8,499",-28.4%,"51,332",235,"3,130",미국,미국,(주)이수C&E
9,1917,2020-02-19,"171,284,520",5.2%,"-79,480,180",-31.7%,"7,767,825,320","19,379","-10,753",-35.7%,"858,815",321,"2,443",미국,미국,(주)스마일이엔티
10,라라랜드,2016-12-07,"75,150,460",2.3%,"-47,433,360",-38.7%,"30,784,228,448","14,707","-8,885",-37.7%,"3,728,014",291,"1,960",미국,미국,판씨네마(주)
11,캣츠토피아,2020-04-30,"106,333,020",3.2%,"33,541,760",46.1%,"180,276,280","12,523","3,731",42.4%,"21,443",367,"1,413",중국,중국,(주)버킷스튜디오
12,어벤져스: 엔드게임,2019-04-24,"72,709,180",2.2%,"-164,068,500",-69.3%,"122,492,181,020","10,175","-22,660",-69.0%,"13,977,602",439,"1,118",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
13,기생충,2019-05-30,"42,284,000",1.3%,"-92,764,680",-68.7%,"87,452,133,835","4,964","-12,449",-71.5%,"10,312,017",326,"1,688",한국,한국,(주)씨제이이엔엠
14,알리타: 배틀 엔젤,2019-02-05,"28,033,420",0.9%,"28,033,420",100.0%,"18,599,489,087","4,631","4,631",100.0%,"1,956,694",243,"1,118",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
15,마션,2015-10-08,"23,101,200",0.7%,"23,101,200",100.0%,"39,695,241,795","4,066","4,066",100.0%,"4,885,931",274,"1,224",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
16,어벤져스: 인피니티 워,2018-04-25,"28,664,960",0.9%,"-97,698,860",-77.3%,"100,081,428,549","3,951","-12,564",-76.1%,"11,233,176",330,753,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
17,킹덤,2020-04-29,"32,691,000",1.0%,"-68,629,000",-67.7%,"137,035,000","3,827","-9,093",-70.4%,"17,179",159,893,일본,일본,와이드 릴리즈(주)
18,리벤지,2020-05-06,"30,257,440",0.9%,"30,257,440",100.0%,"30,257,440","3,562","3,562",100.0%,"3,562",143,858,프랑스,프랑스,(주)팝엔터테인먼트
19,로마의 휴일,,"26,523,500",0.8%,"-932,500",-3.4%,"94,503,000","3,549",-136,-3.7%,"22,549",67,450,미국,"미국,이탈리아",
20,슈팅걸스,2020-05-06,"27,060,780",0.8%,"25,548,780",1689.7%,"65,631,780","3,407","3,239",1928.0%,"8,998",207,"1,218",한국,한국,(주)영화사오원
21,애프터 웨딩 인 뉴욕,2020-04-23,"25,740,380",0.8%,"-39,535,500",-60.6%,"148,536,140","3,029","-5,290",-63.6%,"18,142",88,546,영국,영국,(주)영화사 진진
22,헌티드 파크,2020-05-06,"24,983,260",0.8%,"24,065,260",2621.5%,"25,901,260","2,854","2,752",2698.0%,"2,956",143,838,일본,일본,(주)삼백상회
23,티파니에서 아침을,2011-08-26,"16,780,000",0.5%,"162,500",1.0%,"114,719,200","2,261",46,2.1%,"25,942",55,368,미국,미국,주식회사 마운틴픽쳐스
24,날씨의 아이,2019-10-30,"11,370,320",0.3%,"-5,937,100",-34.3%,"5,683,806,790","2,201","-1,140",-34.1%,"691,384",45,260,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
25,레드슈즈,2019-07-25,"9,133,500",0.3%,"2,790,000",44.0%,"6,119,310,190","1,784",557,45.4%,"820,740",99,213,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
26,시네마 천국,1990-07-07,"7,153,000",0.2%,"-13,657,500",-65.6%,"296,899,200","1,425","-2,617",-64.7%,"48,089",32,169,프랑스,"프랑스,이탈리아","주식회사 왓챠,(주)팝엔터테인먼트"
27,극장판 엉덩이 탐정: 화려한 사건 수첩,2019-07-11,"6,266,000",0.2%,"1,551,500",32.9%,"1,105,011,640","1,243",320,34.7%,"140,284",46,131,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
28,인비저블 게스트,2017-09-21,"6,195,000",0.2%,"6,195,000",100.0%,"770,824,800","1,239","1,239",100.0%,"96,629",46,266,스페인,스페인,(주)더블앤조이픽쳐스
29,썸원 썸웨어,2020-04-29,"9,801,940",0.3%,"-2,704,040",-21.6%,"25,601,920","1,174",-261,-18.2%,"3,011",32,184,프랑스,프랑스,찬란
30,유령선,2020-04-15,"7,949,300",0.2%,"-25,391,340",-76.2%,"180,301,240",920,"-3,131",-77.3%,"20,562",76,321,한국,한국,(주)엣나인필름
31,하이큐!! 콘셉트의 싸움,2018-01-11,"4,240,000",0.1%,"4,240,000",100.0%,"188,053,000",848,848,100.0%,"25,992",18,18,일본,일본,(주)팝엔터테인먼트
32,숀더쉽 더 무비: 꼬마 외계인 룰라!,2020-02-19,"5,411,000",0.2%,"289,080",5.6%,"98,754,340",802,38,5.0%,"13,031",64,107,영국,영국,TCO(주)더콘텐츠온
33,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"6,899,480",0.2%,"2,955,420",74.9%,"43,830,520",798,342,75.0%,"5,022",18,111,일본,일본,동우에이앤이(주)
34,레미제라블: 뮤지컬 콘서트,2020-05-13,"6,112,000",0.2%,"6,112,000",100.0%,"6,112,000",764,764,100.0%,764,2,2,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
35,하이큐!! 재능과 센스,2017-11-15,"3,535,000",0.1%,"3,535,000",100.0%,"315,128,500",707,707,100.0%,"44,194",18,18,일본,일본,(주)이수C&E
36,이별의 아침에 약속의 꽃을 장식하자,2018-07-19,"3,661,260",0.1%,"3,647,260",26051.9%,"325,584,760",705,703,35150.0%,"38,476",26,131,일본,일본,(주)미디어캐슬
37,스케어리 스토리:어둠의 속삭임,2020-03-25,"3,344,000",0.1%,"-1,049,000",-23.9%,"375,474,420",680,1,0.1%,"44,971",5,17,미국,미국,(주)제이앤씨미디어그룹
38,헌트,2020-04-23,"4,672,580",0.1%,"-10,222,500",-68.6%,"44,054,320",623,"-1,385",-69.0%,"5,755",12,57,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
39,하이큐!! 승자와 패자,2016-12-28,"3,045,000",0.1%,"3,045,000",100.0%,"385,780,000",609,609,100.0%,"53,982",17,18,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트"
40,레미제라블,2012-12-19,"2,976,500",0.1%,"-5,495,000",-64.9%,"43,184,684,000",589,"-1,051",-64.1%,"5,938,661",16,77,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
41,극장판 헬로카봇 : 백악기 시대,2018-08-01,"2,865,000",0.1%,"157,000",5.8%,"6,596,728,500",572,50,9.6%,"880,776",67,104,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
42,하이큐!! 끝과 시작,2016-11-16,"2,570,000",0.1%,"2,570,000",100.0%,"731,235,000",514,514,100.0%,"100,544",17,18,일본,일본,(주)팝엔터테인먼트
43,작은 아씨들,2020-02-12,"4,148,300",0.1%,"-1,697,540",-29.0%,"7,263,479,490",493,-197,-28.6%,"861,782",6,54,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
44,마이 페어 레이디,,"3,593,000",0.1%,"-1,004,500",-21.8%,"9,319,500",491,-140,-22.2%,"1,339",19,73,미국,미국,
45,사브리나,,"3,438,000",0.1%,"-1,198,500",-25.8%,"33,056,500",477,-173,-26.6%,"13,290",23,96,미국,미국,
46,너의 이름은.,2017-01-04,"2,273,780",0.1%,"-2,701,800",-54.3%,"30,032,023,236",458,-507,-52.5%,"3,732,087",22,73,일본,일본,메가박스중앙(주)플러스엠
