●48주차 (2019년 11월 25일 ~ 2019년 12월 01일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
17,얼굴없는 보스,2019-11-21,"59,592,660",0.1%,"-75,045,180",-55.7%,"198,249,500","7,096","-8,736",-55.2%,"23,451",249,979,한국,한국,"(주)좋은 하늘,(주)박수엔터테인먼트"
18,날씨의 아이,2019-10-30,"53,574,460",0.1%,"-199,984,710",-78.9%,"5,359,263,170","6,635","-23,791",-78.2%,"649,064",84,305,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
19,엔젤 해즈 폴른,2019-11-13,"37,767,000",0.1%,"-336,847,720",-89.9%,"1,472,143,122","5,230","-43,392",-89.2%,"180,229",153,442,미국,미국,메가박스중앙(주)플러스엠
20,웃는남자 감독판,2019-11-29,"61,267,500",0.1%,"61,267,500",100.0%,"61,267,500","4,609","4,609",100.0%,"4,609",19,73,한국,한국,(주)디지컴코리아엠앤엠
21,나이브스 아웃,2019-12-04,"34,287,000",0.1%,"28,351,000",477.6%,"40,223,000","3,913","3,289",527.1%,"4,537",12,21,미국,미국,(주)올스타엔터테인먼트
22,포드 V 페라리,2019-12-04,"37,188,000",0.1%,"24,159,000",185.4%,"59,847,000","3,653","2,310",172.0%,"6,016",23,25,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
23,아담스 패밀리,2019-11-07,"28,010,600",0.1%,"-20,122,780",-41.8%,"2,634,526,140","3,291","-3,670",-52.7%,"329,557",17,50,미국,"미국,영국,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
24,대통령의 7시간,2019-11-14,"24,296,160",0.1%,"-45,128,040",-65.0%,"215,418,760","3,121","-5,354",-63.2%,"25,144",39,193,한국,한국,"(주)씨네포트,주식회사 마운틴픽쳐스"
25,헤로니모,2019-11-21,"24,691,400",0.1%,"-1,074,240",-4.2%,"60,653,040","3,092",192,6.6%,"7,141",68,297,한국,"한국,미국",커넥트픽쳐스(주)
26,집 이야기,2019-11-28,"23,601,380",0.1%,"19,640,380",495.8%,"27,562,380","2,919","2,464",541.5%,"3,374",79,454,한국,한국,CGV아트하우스
27,어제 일은 모두 괜찮아,2019-11-21,"21,777,980",0.0%,"-21,213,840",-49.3%,"83,239,800","2,742","-1,914",-41.1%,"9,437",78,279,한국,한국,(주)삼백상회
28,행동하는 양심 김대중,2019-11-28,"21,460,460",0.0%,"19,449,460",967.2%,"23,471,460","2,672","2,478",1277.3%,"2,866",86,425,한국,한국,주식회사 마운틴픽쳐스
29,좀비랜드: 더블 탭,2019-11-13,"16,389,780",0.0%,"-228,900,180",-93.3%,"1,172,166,880","2,158","-27,346",-92.7%,"136,170",70,176,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
30,추격자: 살인자의 증거,2019-07-24,"9,684,600",0.0%,"4,724,120",95.2%,"42,255,280","1,875",749,66.5%,"13,926",3,7,독일,독일,제인앤유
31,조커,2019-10-02,"15,536,500",0.0%,"-25,942,560",-62.5%,"45,370,974,630","1,841","-3,115",-62.9%,"5,246,662",12,83,미국,미국,워너브러더스 코리아(주)
32,트레킹: 저주의 숲,2019-07-04,"9,045,080",0.0%,"3,719,520",69.8%,"41,062,200","1,723",526,43.9%,"13,644",1,6,독일,독일,제인앤유
33,여대생 기숙사에서 생긴 일,2019-09-10,"8,684,040",0.0%,"3,572,760",69.9%,"36,359,480","1,701",565,49.7%,"12,837",4,6,미국,미국,제인앤유
34,장사리 : 잊혀진 영웅들,2019-09-25,"9,785,000",0.0%,"237,000",2.5%,"8,978,172,050","1,680",-182,-9.8%,"1,137,026",5,24,한국,한국,워너브러더스 코리아(주)
35,파비안느에 관한 진실,2019-12-05,"10,303,000",0.0%,"9,169,000",808.6%,"12,837,000","1,676","1,550",1230.2%,"1,942",16,22,프랑스,프랑스,(주)티캐스트
36,숲속의 마녀들,2019-08-14,"8,702,720",0.0%,"4,040,800",86.7%,"37,502,720","1,664",610,57.9%,"12,970",2,6,미국,미국,제인앤유
37,어메이징 그레이스,2019-11-28,"12,661,720",0.0%,"8,917,720",238.2%,"20,581,720","1,662","1,246",299.5%,"2,562",30,163,미국,미국,(주)영화사 진진
38,극장판 타오르지마 버스터-블랙어썰트의 귀환,2019-12-05,"12,671,000",0.0%,"12,671,000",100.0%,"12,671,000","1,535","1,535",100.0%,"1,535",5,8,한국,한국,(주)이수C&E
39,엑시트,2019-07-31,"9,013,000",0.0%,"321,000",3.7%,"79,222,930,162","1,478",-134,-8.3%,"9,424,431",3,10,한국,한국,(주)씨제이이엔엠
40,더 컨덕터,2019-11-14,"11,666,780",0.0%,"-20,499,200",-63.7%,"86,499,560","1,447","-2,486",-63.2%,"10,220",30,125,네덜란드,네덜란드,(주)라이크콘텐츠
41,시빌,2019-11-21,"10,080,600",0.0%,"-11,308,780",-52.9%,"36,554,980","1,369","-1,220",-47.1%,"4,626",54,200,프랑스,프랑스,(주)영화특별시에스엠씨
42,삽질,2019-11-14,"9,234,260",0.0%,"-29,694,840",-76.3%,"99,396,730","1,292","-3,698",-74.1%,"12,354",32,107,한국,한국,(주)엣나인필름
43,마녀: 소녀의 비밀,2019-07-24,"6,728,680",0.0%,"1,721,520",34.4%,"35,127,200","1,289",172,15.4%,"12,569",3,6,독일,독일,제인앤유
44,안나,2019-08-28,"12,330,000",0.0%,"12,330,000",100.0%,"958,388,240","1,233","1,233",100.0%,"116,029",5,5,프랑스,프랑스,판씨네마(주)
45,암전,2019-08-15,"11,790,000",0.0%,"11,790,000",100.0%,"933,064,215","1,179","1,179",100.0%,"105,574",7,7,한국,한국,TCO(주)더콘텐츠온
46,(2019최강애니전) 환상의 언어,,"5,721,000",0.0%,"5,721,000",100.0%,"5,721,000","1,150","1,150",100.0%,"1,150",4,10,기타,기타,
47,벌새,2019-08-29,"9,319,200",0.0%,"-7,604,500",-44.9%,"1,150,240,345","1,144","-1,458",-56.0%,"141,461",11,41,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
48,SIFF2019-개막식,,"7,497,000",0.0%,"7,497,000",100.0%,"7,497,000","1,071","1,071",100.0%,"1,071",1,3,한국,한국,
49,사이코패스,2019-09-18,"5,692,800",0.0%,"-235,000",-4.0%,"32,001,320","1,056",-229,-17.8%,"11,957",1,4,미국,미국,제인앤유
50,어쩌다 룸메이트,2019-11-13,"5,427,000",0.0%,"-12,045,000",-68.9%,"80,995,500","1,052","-1,490",-58.6%,"10,284",22,30,중국,중국,(주)키다리이엔티
51,굿 라이어,2019-12-05,"8,955,000",0.0%,"-9,626,000",-51.8%,"27,536,000",995,"-1,130",-53.2%,"3,120",4,4,미국,미국,워너브러더스 코리아(주)
52,함정,,"1,974,000",0.0%,"1,974,000",100.0%,"1,974,000",987,987,100.0%,987,1,20,미국,미국,
53,퍼펙트맨,2019-10-02,"5,540,000",0.0%,"2,431,000",78.2%,"10,302,252,770",976,342,53.9%,"1,239,112",3,8,한국,한국,(주)쇼박스
54,사랑의 결단,,"1,912,000",0.0%,"1,912,000",100.0%,"1,912,000",956,956,100.0%,956,1,12,미국,미국,
55,이스케이프 게임,2019-10-11,"5,008,520",0.0%,"247,580",5.2%,"33,335,340",949,-128,-11.9%,"12,221",1,4,독일,독일,제인앤유
56,"안녕, 티라노: 영원히, 함께",2019-08-14,"9,330,000",0.0%,"9,206,000",7424.2%,"1,591,019,230",933,914,4810.5%,"203,667",6,6,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
57,(2019최강애니전) 감성의 온도,,"4,604,500",0.0%,"4,604,500",100.0%,"4,604,500",925,925,100.0%,925,3,9,기타,기타,
58,(2019최강애니전) 감각의 빛,,"4,333,000",0.0%,"4,333,000",100.0%,"4,333,000",872,872,100.0%,872,3,8,기타,기타,
59,봉오동 전투,2019-08-07,"7,672,000",0.0%,"5,724,000",293.8%,"40,578,206,538",790,439,125.1%,"4,785,493",4,5,한국,한국,(주)쇼박스
60,(2019최강애니전) 상상의 도발,,"3,762,000",0.0%,"3,762,000",100.0%,"3,762,000",757,757,100.0%,757,3,7,기타,기타,
61,설리반의 여행,,"1,427,000",0.0%,"1,427,000",100.0%,"1,427,000",711,711,100.0%,711,1,15,,,
62,(2019최강애니전) 소녀이야기,,"3,514,000",0.0%,"3,514,000",100.0%,"3,514,000",706,706,100.0%,706,2,7,한국,한국,
63,모리스,2019-11-07,"4,695,683",0.0%,"-11,749,817",-71.4%,"120,581,523",693,"-1,383",-66.6%,"14,492",18,62,영국,영국,알토미디어(주)
64,그린 북,2019-01-09,"3,497,500",0.0%,"-3,867,500",-52.5%,"3,666,294,360",628,-845,-57.4%,"437,910",2,7,미국,미국,CGV아트하우스
65,마이펫의 이중생활 2,2019-07-31,"6,260,000",0.0%,"-1,094,000",-14.9%,"8,512,902,825",626,-198,-24.0%,"1,114,949",2,2,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
66,변신,2019-08-21,"6,160,000",0.0%,"6,160,000",100.0%,"15,417,922,925",616,616,100.0%,"1,804,112",4,4,한국,한국,(주)에이스메이커무비웍스
67,너의 여자친구,2019-12-04,"6,732,000",0.0%,"6,732,000",100.0%,"12,496,000",612,612,100.0%,"1,398",2,3,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
68,우리집,2019-08-22,"4,160,000",0.0%,"-2,965,000",-41.6%,"441,168,340",590,-835,-58.6%,"55,578",2,4,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
69,(2019최강애니전) 꿈의 놀이터,,"2,891,000",0.0%,"2,891,000",100.0%,"2,891,000",583,583,100.0%,583,2,6,기타,기타,
70,아빠는 예쁘다,2019-11-21,"3,792,800",0.0%,"-8,448,380",-69.0%,"18,501,980",581,-734,-55.8%,"2,184",21,65,한국,한국,(주)영화사오원
71,(2019최강애니전) 감흥의 순간,,"2,841,000",0.0%,"2,841,000",100.0%,"2,841,000",571,571,100.0%,571,2,5,기타,기타,
72,박서방,1960-10-05,"1,056,000",0.0%,"1,056,000",100.0%,"13,151,000",528,528,100.0%,"6,415",1,12,한국,한국,
73,심판,2019-11-14,"3,796,997",0.0%,"-9,291,483",-71.0%,"37,603,657",524,"-1,157",-68.8%,"4,890",19,78,독일,독일,"그린나래미디어(주),(주)다날엔터테인먼트"
74,교회오빠,2019-05-16,"3,351,000",0.0%,"2,391,000",249.1%,"880,955,710",518,392,311.1%,"110,754",2,7,한국,한국,커넥트픽쳐스(주)
75,로마,2018-12-12,"3,789,000",0.0%,"3,789,000",100.0%,"352,645,636",421,421,100.0%,"42,990",1,1,멕시코,멕시코,판씨네마(주)
76,삼촌,2019-11-28,"3,432,620",0.0%,"3,432,620",100.0%,"3,432,620",409,409,100.0%,409,10,35,한국,한국,(주)드림팩트엔터테인먼트
77,수퍼 디스코,2019-11-28,"3,206,480",0.0%,"2,474,480",338.0%,"10,470,480",397,336,550.8%,"1,248",17,72,한국,한국,(주)리틀빅픽쳐스
78,우리를 갈라놓는 것들,2019-11-28,"3,126,500",0.0%,"436,500",16.2%,"7,616,500",373,89,31.3%,837,12,46,한국,한국,(주)엣나인필름
79,원스 어폰 어 타임... 인 할리우드,2019-09-25,"1,800,000",0.0%,"1,028,500",133.3%,"2,265,475,670",360,271,304.5%,"276,731",1,6,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
80,코끼리는 그곳에 있어,2019-11-21,"4,367,800",0.0%,"-2,368,300",-35.2%,"13,391,900",358,-118,-24.8%,977,6,30,중국,중국,아이 엠
81,너의 이름은.,2017-01-04,"3,073,500",0.0%,"-5,951,500",-65.9%,"29,895,744,256",356,-688,-65.9%,"3,715,080",9,19,일본,일본,메가박스중앙(주)플러스엠
82,죽음전의 키스,,"696,000",0.0%,"696,000",100.0%,"1,012,000",348,348,100.0%,501,1,11,미국,미국,
83,새엄마 2019,2019-11-25,"1,881,000",0.0%,"1,881,000",100.0%,"1,881,000",336,336,100.0%,336,21,21,한국,한국,(주)소나무픽쳐스
84,극한직업,2019-01-23,"1,600,000",0.0%,"1,200,000",300.0%,"139,650,729,516",320,240,300.0%,"16,265,494",1,2,한국,한국,(주)씨제이이엔엠
85,타짜: 원 아이드 잭,2019-09-11,"3,180,000",0.0%,"2,480,000",354.3%,"19,687,029,214",318,218,218.0%,"2,229,239",2,2,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
86,야구소녀,2020-06-18,"2,171,000",0.0%,"2,171,000",100.0%,"2,171,000",311,311,100.0%,311,1,2,한국,한국,"(주)싸이더스,찬란"
87,후쿠오카,2020-08-27,"2,002,000",0.0%,"2,002,000",100.0%,"2,002,000",286,286,100.0%,286,1,2,한국,한국,"(주)률필름,㈜인디스토리"
88,캔 유 킵 어 시크릿?,2019-11-07,"2,565,000",0.0%,"279,400",12.2%,"89,326,500",285,-29,-9.2%,"10,695",6,36,미국,미국,(주)팝엔터테인먼트
89,속물들,2019-12-12,"1,988,000",0.0%,"1,988,000",100.0%,"1,988,000",284,284,100.0%,284,1,1,한국,한국,(주)삼백상회
90,"미안해요, 리키",2019-12-19,"1,920,500",0.0%,"1,780,500",1271.8%,"5,981,500",269,241,860.7%,809,1,2,프랑스,프랑스,(주)영화사 진진
91,경계선,2019-10-24,"2,301,500",0.0%,"-2,666,800",-53.7%,"141,137,880",263,-361,-57.9%,"16,909",6,23,스웨덴,"스웨덴,덴마크",(주)제이앤씨미디어그룹
91,토스카,2019-11-17,"5,760,000",0.0%,"927,000",19.2%,"13,356,000",263,59,28.9%,585,6,12,독일,독일,(주)케빈앤컴퍼니
93,왓 데이 해드,2019-11-07,"2,028,380",0.0%,"-3,995,120",-66.3%,"39,814,780",256,-487,-65.5%,"4,946",6,26,미국,미국,(주)영화사 그램
94,선풍을 일으킨 질투,,"480,000",0.0%,"-1,230,000",-71.9%,"2,190,000",240,-610,-71.8%,"1,090",1,4,미국,미국,
95,영하의 바람,2019-11-14,"1,567,300",0.0%,"-3,307,300",-67.8%,"22,392,700",239,-345,-59.1%,"2,659",13,49,한국,한국,(주)영화사 진진
96,실크 스타킹,,"418,000",0.0%,"418,000",100.0%,"3,219,000",229,229,100.0%,"1,635",1,6,미국,미국,
97,69세,2020-08-20,"1,570,000",0.0%,"1,570,000",100.0%,"1,570,000",224,224,100.0%,224,1,2,한국,한국,(주)엣나인필름
98,어린 의뢰인,2019-05-22,"1,561,000",0.0%,"1,561,000",100.0%,"1,685,225,600",223,223,100.0%,"204,105",1,1,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
99,아직 사랑하고 있습니까?,2019-12-04,"1,962,000",0.0%,"1,962,000",100.0%,"1,962,000",218,218,100.0%,218,1,1,한국,한국,(주)디스테이션
100,접전: 갑을 전쟁,2019-11-21,"1,121,980",0.0%,"-4,301,320",-79.3%,"6,545,280",216,-379,-63.7%,811,6,34,한국,한국,(주)드림팩트엔터테인먼트
101,갱,2020-01-16,"1,901,000",0.0%,"1,901,000",100.0%,"1,901,000",213,213,100.0%,213,1,2,한국,한국,(주)삼백상회
102,루터,2017-10-18,"1,000,000",0.0%,"-218,000",-17.9%,"222,739,300",200,26,14.9%,"32,310",1,1,독일,독일,THE 픽쳐스
102,내 사랑,2017-07-12,"1,200,000",0.0%,"360,000",42.9%,"2,468,912,125",200,80,66.7%,"337,637",1,1,아일랜드,"아일랜드,캐나다",오드
104,배신자,2019-11-21,"655,000",0.0%,"-119,000",-15.4%,"1,429,000",198,-42,-17.5%,438,2,10,이탈리아,이탈리아,(주)피터팬픽쳐스
105,007 살인번호,,"401,000",0.0%,"401,000",100.0%,"22,606,000",196,196,100.0%,"11,295",1,3,영국,영국,
106,나이아가라,,"390,000",0.0%,"390,000",100.0%,"16,775,000",195,195,100.0%,"8,159",1,4,미국,미국,
107,예수는 역사다,2017-07-13,"949,500",0.0%,"-380,500",-28.6%,"1,252,038,900",190,-76,-28.6%,"174,185",1,1,미국,미국,(재)CBS
108,마티아스와 막심,2020-07-23,"1,857,500",0.0%,"1,857,500",100.0%,"1,857,500",189,189,100.0%,189,1,2,캐나다,캐나다,(주)엣나인필름
109,연대의 딸,2019-11-09,"4,441,500",0.0%,"1,443,000",48.1%,"12,682,500",185,48,35.0%,557,6,12,미국,미국,(주) 인스터 글로벌
110,패트와 매트: 우당탕탕 크리스마스,2019-11-07,"1,783,000",0.0%,"-1,165,300",-39.5%,"56,796,500",182,-207,-53.2%,"7,192",3,6,체코,체코,(주)팝엔터테인먼트
111,몬테크리스토,2019-11-14,"2,279,000",0.0%,"-6,708,000",-74.6%,"23,348,000",181,-525,-74.4%,"1,842",10,19,한국,한국,(주)비프로
112,타이페이 스토리,2019-11-07,"1,239,983",0.0%,"-4,646,217",-78.9%,"33,382,083",178,-474,-72.7%,"4,091",7,32,대만,대만,(주)드림팩트엔터테인먼트
112,막내 형수 2,2019-11-28,"961,000",0.0%,"961,000",100.0%,"961,000",178,178,100.0%,178,20,20,한국,한국,(주)컨텐츠 빌리지
114,우먼 인 할리우드,2019-10-31,"1,312,200",0.0%,"-3,126,560",-70.4%,"76,378,040",176,-401,-69.5%,"9,505",7,22,미국,미국,(주)마노엔터테인먼트
115,라스트 크리스마스,2019-12-05,"1,575,000",0.0%,"1,575,000",100.0%,"9,043,000",175,175,100.0%,"1,003",1,1,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
115,SIFF2019-경쟁단편2,,"1,225,000",0.0%,"1,225,000",100.0%,"1,225,000",175,175,100.0%,175,1,2,한국,한국,
117,알라딘,2019-05-23,"1,204,000",0.0%,"384,000",46.8%,"106,952,777,359",172,34,24.6%,"12,551,956",1,1,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
118,닥터 슬립,2019-11-07,"1,305,740",0.0%,"-6,789,060",-83.9%,"542,722,260",166,-780,-82.5%,"62,325",3,11,미국,미국,워너브러더스 코리아(주)
119,황야의 귀부인,,"314,000",0.0%,"-60,000",-16.0%,"4,747,000",157,-30,-16.0%,"2,372",1,4,미국,미국,
120,레드슈즈,2019-07-25,"784,000",0.0%,"385,000",96.5%,"6,103,257,190",156,88,129.4%,"817,633",2,4,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
121,종이꽃,2020-10-22,"1,077,000",0.0%,"1,077,000",100.0%,"1,077,000",153,153,100.0%,153,1,2,한국,한국,(주)스튜디오 보난자
122,SIFF2019-심야상영 밤새 GO,,"2,280,000",0.0%,"2,280,000",100.0%,"2,280,000",152,152,100.0%,152,1,1,기타,기타,
123,바람의 언덕,2020-04-23,"1,056,500",0.0%,"1,056,500",100.0%,"1,693,500",151,151,100.0%,237,1,2,한국,한국,영화사 삼순
124,걸캅스,2019-05-09,"1,200,000",0.0%,"1,200,000",100.0%,"13,812,802,134",150,150,100.0%,"1,629,528",1,1,한국,한국,(주)씨제이이엔엠
125,"힘을 내요, 미스터 리",2019-09-11,"743,000",0.0%,"-1,431,000",-65.8%,"9,919,568,906",149,-263,-63.8%,"1,180,865",3,4,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
126,찬실이는 복도 많지,2020-03-05,"994,000",0.0%,"994,000",100.0%,"994,000",142,142,100.0%,142,1,1,한국,한국,찬란
126,아내를 죽였다,2019-12-11,"710,000",0.0%,"710,000",100.0%,"710,000",142,142,100.0%,142,1,1,한국,한국,케이티하이텔(주)
128,천로역정: 천국을 찾아서,2019-06-13,"700,000",0.0%,"-1,134,000",-61.8%,"2,201,898,010",140,-170,-54.8%,"296,418",1,1,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
128,제미니 맨,2019-10-09,"1,092,000",0.0%,"-747,000",-40.6%,"3,293,629,230",140,-83,-37.2%,"387,042",1,7,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
130,아이 필 프리티,2018-06-06,"1,224,000",0.0%,"1,224,000",100.0%,"2,128,318,300",136,136,100.0%,"240,433",1,1,미국,미국,(주)홈초이스
131,SIFF2019-선택단편3,,"944,000",0.0%,"944,000",100.0%,"944,000",135,135,100.0%,135,1,2,한국,한국,
132,"베를린, 아이 러브 유",2019-12-04,"1,285,500",0.0%,"1,285,500",100.0%,"1,285,500",133,133,100.0%,133,1,2,독일,독일,(주)영화사 안다미로
133,프랑스여자,2020-06-04,"918,000",0.0%,"918,000",100.0%,"1,685,000",131,131,100.0%,233,1,2,한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
134,본 투 드라이브,2019-12-12,"1,134,000",0.0%,"1,134,000",100.0%,"1,134,000",126,126,100.0%,126,1,1,노르웨이,노르웨이,썬택엔터테인먼트 주식회사
134,오두막,2017-04-20,"1,260,000",0.0%,"1,260,000",100.0%,"593,421,000",126,126,100.0%,"77,277",1,1,미국,미국,판씨네마(주)
136,SIFF2019-선택단편1,,"867,500",0.0%,"867,500",100.0%,"867,500",124,124,100.0%,124,1,2,한국,한국,
136,신의 은총으로,2020-01-16,"1,139,000",0.0%,"1,139,000",100.0%,"1,139,000",124,124,100.0%,124,1,2,프랑스,프랑스,찬란
138,캡티브 스테이트,2019-11-14,"974,500",0.0%,"-1,529,000",-61.1%,"8,544,920",121,-194,-61.6%,"1,022",5,14,미국,미국,CGV아트하우스
139,드래곤볼 슈퍼: 브로리,2019-02-14,"1,320,000",0.0%,"1,320,000",100.0%,"306,817,430",120,120,100.0%,"35,989",1,1,일본,일본,(주)이수C&E
139,어른이 되면,2018-12-13,"600,000",0.0%,"80,000",15.4%,"45,501,400",120,16,15.4%,"6,508",1,1,한국,한국,(주)시네마달
141,남매의 여름밤,2020-08-20,"821,000",0.0%,"821,000",100.0%,"821,000",117,117,100.0%,117,1,1,한국,한국,그린나래미디어(주)
142,SIFF2019-경쟁단편4,,"815,000",0.0%,"815,000",100.0%,"815,000",116,116,100.0%,116,1,2,한국,한국,
142,가장 보통의 연애,2019-10-02,"839,960",0.0%,"-6,349,280",-88.3%,"24,884,940,430",116,"-1,225",-91.3%,"2,924,466",6,35,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
144,이장,2020-03-25,"805,000",0.0%,"805,000",100.0%,"805,000",115,115,100.0%,115,1,2,한국,한국,㈜인디스토리
145,졸업,2019-11-07,"887,000",0.0%,"-249,500",-22.0%,"11,767,300",113,-58,-33.9%,"1,532",3,10,한국,한국,(주)시네마달
145,헬로 몽키,2019-11-14,"838,000",0.0%,"-3,387,800",-80.2%,"35,402,440",113,-596,-84.1%,"4,832",2,3,중국,중국,(주)박수엔터테인먼트
147,나랏말싸미,2019-07-24,"963,000",0.0%,"663,000",221.0%,"7,871,240,823",107,47,78.3%,"958,775",1,3,한국,한국,메가박스중앙(주)플러스엠
147,하트,2020-02-27,"751,000",0.0%,"751,000",100.0%,"751,000",107,107,100.0%,107,1,2,한국,한국,필름다빈
149,앵커,2019-11-28,"453,200",0.0%,"453,200",100.0%,"2,508,200",105,105,100.0%,450,5,16,한국,한국,씨네마캣 픽쳐스
150,IFFB2019 지역독립연대초청,,"511,000",0.0%,"511,000",100.0%,"511,000",102,102,100.0%,102,1,1,한국,한국,
151,매트릭스,1999-05-15,"700,000",0.0%,"700,000",100.0%,"249,847,100",100,100,100.0%,"28,729",1,1,미국,미국,"영화사 마농(주),(주)씨네클럽봉봉미엘"
151,영화로운 나날,2019-12-12,"700,000",0.0%,"700,000",100.0%,"700,000",100,100,100.0%,100,1,1,한국,한국,㈜인디스토리
151,루스 베이더 긴즈버그 : 나는 반대한다,2019-03-28,"400,000",0.0%,"400,000",100.0%,"87,958,880",100,100,100.0%,"11,343",1,2,미국,미국,(주)영화사 진진
151,위!,2019-11-28,"783,500",0.0%,"783,500",100.0%,"7,354,500",100,100,100.0%,911,5,17,네덜란드,네덜란드,(주)미로스페이스
151,두번할까요,2019-10-17,"500,000",0.0%,"-390,000",-43.8%,"1,457,656,120",100,-36,-26.5%,"176,020",1,1,한국,한국,(주)리틀빅픽쳐스
156,수색자,,"198,000",0.0%,"198,000",100.0%,"14,438,000",99,99,100.0%,"6,521",1,7,미국,미국,
156,존 웨인의 기병대,,"198,000",0.0%,"198,000",100.0%,"13,042,000",99,99,100.0%,"5,976",1,3,미국,미국,
