●36주차 (2019년 09월 02일 ~ 2019년 09월 08일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
31,애프터,2019-08-22,"17,514,320",0.1%,"-124,186,980",-87.6%,"487,740,400","2,117","-15,736",-88.1%,"57,809",47,221,미국,미국,판씨네마(주)
32,크리스마스 호러 스토리,,"11,489,400",0.1%,"-2,848,000",-19.9%,"85,776,750","2,060",-536,-20.6%,"15,820",6,13,미국,미국,제인앤유
33,이타미 준의 바다,2019-08-15,"15,436,500",0.1%,"-15,603,040",-50.3%,"165,527,740","2,038","-1,915",-48.4%,"20,282",24,153,한국,한국,(주)영화사 진진
34,세계는 오늘부터 너의 것,,"11,106,530",0.1%,"1,656,380",17.5%,"86,705,180","2,017",286,16.5%,"15,863",6,13,일본,일본,제인앤유
35,전원사형,2019-05-13,"10,501,880",0.1%,"-1,259,120",-10.7%,"78,922,280","1,955",-185,-8.6%,"14,629",6,15,일본,일본,제인앤유
36,리틀 포니 프린세스,2019-04-30,"10,917,710",0.1%,"1,145,510",11.7%,"89,625,860","1,950",162,9.1%,"16,582",8,13,미국,미국,제인앤유
37,내 완벽한 남사친의 비밀,2019-03-27,"9,881,550",0.0%,"-216,150",-2.1%,"84,335,300","1,800",-97,-5.1%,"15,957",7,12,미국,미국,제인앤유
38,사이몬과 타카시,2019-05-07,"9,720,160",0.0%,"-6,245,240",-39.1%,"56,904,460","1,768","-1,136",-39.1%,"10,238",5,12,일본,일본,제인앤유
39,살인의 추억,2003-04-25,"10,005,500",0.1%,"8,466,500",550.1%,"52,736,397","1,692","1,431",548.3%,"7,883",56,362,한국,한국,CJ ENM
40,주전장,2019-07-25,"9,459,960",0.0%,"-1,023,470",-9.8%,"293,633,390","1,482",-6,-0.4%,"37,448",15,98,미국,미국,(주)시네마달
41,황야의 무법자,1977-07-30,"2,808,000",0.0%,"2,456,000",697.7%,"13,467,000","1,404","1,228",697.7%,"5,531",1,20,스페인,"스페인,이탈리아",
42,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,2019-08-22,"11,229,400",0.1%,"-16,060,620",-58.9%,"94,975,960","1,373","-2,069",-60.1%,"11,382",18,79,일본,일본,(주)애니플러스
43,바우하우스,2019-08-29,"12,152,860",0.1%,"1,904,982",18.6%,"24,927,738","1,352",142,11.7%,"2,871",15,102,독일,독일,(주)마노엔터테인먼트
44,로켓맨,2019-06-05,"13,510,000",0.1%,"13,510,000",100.0%,"936,108,063","1,351","1,351",100.0%,"108,586",6,7,영국,"영국,미국",롯데컬처웍스(주)롯데엔터테인먼트
45,플레이모빌: 더 무비,2019-09-11,"11,430,000",0.1%,"8,460,000",284.8%,"14,400,000","1,285",955,289.4%,"1,615",7,9,캐나다,캐나다,(주)올스타엔터테인먼트
46,이스케이프 플랜 3,2019-09-04,"6,286,000",0.0%,"6,286,000",100.0%,"6,286,000","1,226","1,226",100.0%,"1,226",50,85,중국,중국,(주)누리픽쳐스
47,마이펫의 이중생활 2,2019-07-31,"7,715,640",0.0%,"-66,848,570",-89.7%,"8,488,625,465","1,084","-9,058",-89.3%,"1,111,747",18,89,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
48,9월이 오면,,"2,005,000",0.0%,"2,005,000",100.0%,"29,624,000",995,995,100.0%,"14,717",1,12,미국,미국,
49,지상 최대의 서커스,,"1,961,000",0.0%,"1,961,000",100.0%,"1,961,000",978,978,100.0%,978,1,12,,,
50,디터 람스,2019-08-22,"7,207,300",0.0%,"-5,838,510",-44.8%,"36,819,510",887,-661,-42.7%,"4,389",10,59,미국,미국,하준사
51,나랏말싸미,2019-07-24,"6,042,000",0.0%,"-207,000",-3.3%,"7,844,417,823",882,-81,-8.4%,"955,762",3,9,한국,한국,메가박스중앙(주)플러스엠
52,어린 의뢰인,2019-05-22,"8,730,000",0.0%,"8,730,000",100.0%,"1,683,664,600",873,873,100.0%,"203,882",5,5,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
53,설국열차,2013-08-01,"5,016,000",0.0%,"4,095,000",444.6%,"67,025,555,200",856,698,441.8%,"9,352,228",45,274,한국,"한국,체코",(주)씨제이이엔엠
54,"동물, 원",2019-09-05,"5,602,100",0.0%,"2,332,100",71.3%,"13,534,500",786,398,102.6%,"1,859",25,93,한국,한국,(주)시네마달
55,"안녕, 티라노: 영원히, 함께",2019-08-14,"5,868,580",0.0%,"-73,419,790",-92.6%,"1,569,403,230",748,"-9,944",-93.0%,"201,163",19,75,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
56,깊은 밤 갑자기,1981-07-17,"1,265,000",0.0%,"1,265,000",100.0%,"3,984,000",630,630,100.0%,"1,437",1,15,한국,한국,(주)드림팩트엔터테인먼트
57,원더랜드,2019-08-14,"3,962,500",0.0%,"-29,402,560",-88.1%,"764,868,510",571,"-4,829",-89.4%,"102,485",11,26,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
58,동키 킹,2019-08-28,"3,754,700",0.0%,"-54,286,360",-93.5%,"61,795,760",556,"-7,007",-92.6%,"8,119",50,102,기타,기타,(주)팝엔터테인먼트
59,누구나 아는 비밀,2019-08-01,"3,050,000",0.0%,"-3,472,460",-53.2%,"232,543,620",466,-486,-51.1%,"30,218",6,24,스페인,"스페인,프랑스,이탈리아","오드,(주)티캐스트"
60,호크니,2019-08-08,"3,226,880",0.0%,"-5,300,192",-62.2%,"136,355,352",422,-688,-62.0%,"16,688",7,32,영국,영국,"그린나래미디어(주),(주)키다리이엔티"
61,걸캅스,2019-05-09,"4,126,000",0.0%,"4,126,000",100.0%,"13,811,602,134",415,415,100.0%,"1,629,378",2,2,한국,한국,(주)씨제이이엔엠
62,사랑의 선물,2019-08-15,"2,866,500",0.0%,"-3,633,660",-55.9%,"49,883,460",409,-519,-55.9%,"6,613",6,29,한국,한국,(주)한마음프로덕션
63,카메라를 멈추면 안 돼!,2018-08-23,"5,139,900",0.0%,"4,343,900",545.7%,"183,756,966",393,295,301.0%,"20,700",3,7,일본,일본,"(주)디오시네마,(주)영화사 그램"
64,블루노트 레코드,2019-08-15,"3,141,650",0.0%,"-4,526,370",-59.0%,"57,393,610",382,-575,-60.1%,"6,776",9,43,영국,"영국,미국",(주)마노엔터테인먼트
65,나만 없어 고양이,2019-08-22,"2,713,940",0.0%,"-8,546,040",-75.9%,"40,323,830",380,"-1,070",-73.8%,"4,863",21,82,한국,한국,(주)트리플픽쳐스
66,마리아 칼라스: 세기의 디바,2019-07-11,"2,741,500",0.0%,"-2,136,480",-43.8%,"196,612,180",374,-340,-47.6%,"26,907",4,22,프랑스,프랑스,(주)영화사 진진
66,기생충,2019-05-30,"2,563,500",0.0%,"-5,071,600",-66.4%,"85,854,571,245",374,-640,-63.1%,"10,081,771",3,14,한국,한국,(주)씨제이이엔엠
68,아빠는 딸,2019-09-05,"2,616,500",0.0%,"2,616,500",100.0%,"2,616,500",369,369,100.0%,369,5,18,베트남,베트남,롯데컬처웍스(주)롯데엔터테인먼트
69,암전,2019-08-15,"1,768,000",0.0%,"-1,933,540",-52.2%,"903,040,215",352,-219,-38.4%,"102,289",20,35,한국,한국,TCO(주)더콘텐츠온
69,내 모든 것을 다주어도,1977-01-01,"704,000",0.0%,"704,000",100.0%,"2,352,000",352,352,100.0%,"1,176",1,11,미국,미국,
71,오만,2019-09-05,"2,678,000",0.0%,"2,678,000",100.0%,"2,678,000",348,348,100.0%,348,1,1,한국,한국,(주)백그림
72,낙동강전투: 최후의 고지전,,"622,000",0.0%,"622,000",100.0%,"622,000",311,311,100.0%,311,1,6,미국,미국,
73,순간에서 영원으로,,"592,000",0.0%,"-2,284,000",-79.4%,"3,468,000",296,"-1,142",-79.4%,"1,734",1,5,영국,영국,
74,후로티로봇 극장판,2019-08-29,"1,970,200",0.0%,"-30,297,340",-93.9%,"35,515,740",273,"-3,952",-93.5%,"4,640",41,86,중국,중국,(주)박수엔터테인먼트
75,그린 맨션,,"484,000",0.0%,"484,000",100.0%,"12,786,000",268,268,100.0%,"6,054",1,6,미국,미국,
76,아드리아나 르쿠브뢰르,2019-08-31,"5,839,000",0.0%,"2,878,000",97.2%,"8,800,000",255,127,99.2%,383,6,12,미국,미국,(주) 인스터 글로벌
77,빙점 '81,1981-04-18,"508,000",0.0%,"508,000",100.0%,"12,310,000",254,254,100.0%,"6,150",1,9,한국,한국,
78,악인전,2019-05-15,"2,520,000",0.0%,"1,820,000",260.0%,"29,133,760,150",252,152,152.0%,"3,364,712",1,1,한국,한국,"(주)에이스메이커무비웍스,(주)키위미디어그룹"
79,캡틴 마블,2019-03-06,"2,367,500",0.0%,"-11,199,500",-82.5%,"51,507,206,723",251,"-1,210",-82.8%,"5,802,781",28,76,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
80,로슈포르의 숙녀들,2019-08-22,"1,899,500",0.0%,"-301,500",-13.7%,"11,856,628",246,-53,-17.7%,"1,581",2,6,프랑스,프랑스,(주)에스와이코마드
81,음란야도,2019-09-05,"1,183,000",0.0%,"1,183,000",100.0%,"1,183,000",244,244,100.0%,244,20,20,한국,한국,(주)케이알씨지
81,어린 아가씨,2019-09-05,"1,183,000",0.0%,"1,183,000",100.0%,"1,183,000",244,244,100.0%,244,20,20,한국,한국,(주)케이알씨지
83,마담 프루스트의 비밀정원,2014-07-24,"1,622,440",0.0%,"-1,170,380",-41.9%,"1,263,376,102",226,-186,-45.1%,"161,111",5,19,프랑스,프랑스,찬란
84,천로역정: 천국을 찾아서,2019-06-13,"1,393,800",0.0%,"-2,359,600",-62.9%,"2,188,672,010",225,-301,-57.2%,"294,163",2,10,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
85,라이온 킹,2019-07-17,"1,486,500",0.0%,"-7,886,040",-84.1%,"41,518,957,430",219,"-1,032",-82.5%,"4,743,182",3,14,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
85,사돈 처녀 2,2019-09-05,"1,084,000",0.0%,"1,084,000",100.0%,"1,084,000",219,219,100.0%,219,20,20,한국,한국,(주)컨텐츠 빌리지
87,언더 더 실버레이크,2019-09-19,"2,052,000",0.0%,"732,000",55.5%,"8,699,000",214,104,94.5%,969,1,2,미국,미국,(주)팝엔터테인먼트
88,미드소마,2019-07-11,"1,050,000",0.0%,"-1,280,472",-54.9%,"781,723,016",210,-150,-41.7%,"85,293",1,7,미국,미국,(주)팝엔터테인먼트
89,타인은 지옥이다,2019-04-11,"459,800",0.0%,"445,800",3184.3%,"1,081,800",209,207,10350.0%,402,2,20,한국,한국,윤스
90,마탄의 사수,2019-09-01,"4,648,500",0.0%,"1,306,500",39.1%,"7,990,500",199,61,44.2%,337,6,12,독일,독일,(주)케빈앤컴퍼니
91,청춘무정,,"372,000",0.0%,"294,000",376.9%,"12,568,000",186,147,376.9%,"6,275",1,13,한국,한국,
92,친절한 금자씨,2005-07-29,"2,322,500",0.0%,"2,322,500",100.0%,"20,503,781,593",183,183,100.0%,"3,122,056",1,1,한국,한국,CJ ENM
93,100일 동안 100가지로 100퍼센트 행복찾기,2019-09-12,"1,075,000",0.0%,"-2,003,000",-65.1%,"5,881,000",178,-337,-65.4%,885,2,4,독일,독일,(주)영화사 진진
94,지구 최후의 밤,2019-07-25,"1,334,000",0.0%,"329,000",32.7%,"45,380,800",176,43,32.3%,"5,590",5,20,중국,중국,찬란
95,야생의 순수,,"342,000",0.0%,"-38,000",-10.0%,"5,401,000",171,-19,-10.0%,"2,552",1,4,프랑스,"프랑스,이탈리아,영국",
96,와일드 인 더 컨츄리,,"336,000",0.0%,"-1,517,000",-81.9%,"2,189,000",168,-756,-81.8%,"1,092",1,4,,,
97,밤의 문이 열린다,2019-08-15,"1,398,300",0.0%,"-926,200",-39.8%,"21,481,200",164,-175,-51.6%,"2,807",9,27,한국,한국,"무브먼트,영화배급협동조합 씨네소파"
98,스파이더맨: 파 프롬 홈,2019-07-02,"1,246,530",0.0%,"-1,682,000",-57.4%,"69,009,111,100",161,-185,-53.5%,"8,021,044",3,18,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
99,완벽한 타인 : 비밀의 스와핑,2019-09-06,"858,000",0.0%,"858,000",100.0%,"858,000",157,157,100.0%,157,20,20,한국,한국,(주)메이크아트
100,불빛 아래서,2019-08-29,"1,119,300",0.0%,"-1,089,600",-49.3%,"6,975,200",156,-105,-40.2%,"1,041",13,54,한국,한국,모두를위한극장 공정영화협동조합
101,우리들,2016-06-16,"1,078,154",0.0%,"1,078,154",100.0%,"373,430,614",154,154,100.0%,"50,375",1,2,한국,한국,(주)엣나인필름
102,디스트로이어,2019-09-19,"1,661,000",0.0%,"1,661,000",100.0%,"1,661,000",151,151,100.0%,151,1,1,미국,미국,(주)라이크콘텐츠
103,교회오빠,2019-05-16,"1,078,000",0.0%,"-515,000",-32.3%,"843,091,710",146,-69,-32.1%,"105,703",3,28,한국,한국,커넥트픽쳐스(주)
104,뷰티풀 보이,2019-09-19,"1,278,000",0.0%,"-1,357,000",-51.5%,"3,913,000",142,-384,-73.0%,668,1,1,미국,미국,(주)이수C&E
105,외로이 달리다,,"246,000",0.0%,"-162,000",-39.7%,"1,296,000",139,-85,-37.9%,466,1,4,미국,미국,
106,새드 베케이션,2008-03-13,"949,000",0.0%,"949,000",100.0%,"29,071,000",135,135,100.0%,"4,222",1,1,일본,일본,(주)스폰지이엔티
106,토이 스토리 4,2019-06-20,"976,100",0.0%,"-1,053,100",-51.9%,"28,738,050,640",135,-151,-52.8%,"3,396,694",2,13,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
108,와인스타인,2019-09-26,"1,340,000",0.0%,"461,000",52.4%,"2,219,000",134,-43,-24.3%,311,1,1,미국,미국,(주)영화특별시에스엠씨
109,꾸뻬씨의 행복여행,2014-11-27,"826,000",0.0%,"826,000",100.0%,"926,751,283",132,132,100.0%,"126,146",1,1,영국,"영국,독일,캐나다,남아프리카공화국",그린나래미디어(주)
110,비뚤어진 집,2019-09-19,"1,134,000",0.0%,"1,134,000",100.0%,"1,134,000",126,126,100.0%,126,1,1,영국,영국,(주)팝엔터테인먼트
111,인비저블 위트니스,2019-08-28,"867,280",0.0%,"-2,165,800",-71.4%,"5,034,360",119,-258,-68.4%,622,12,38,이탈리아,이탈리아,이언픽쳐스
112,폐교,2019-09-05,"670,300",0.0%,"670,300",100.0%,"670,300",113,113,100.0%,113,20,22,한국,한국,(주)유비네트워크
113,걸즈 앤 판처 극장판,2016-08-25,"1,080,000",0.0%,"1,080,000",100.0%,"302,134,100",108,108,100.0%,"33,348",1,1,일본,일본,"(주)머스트씨무비릴리징컴퍼니,주식회사 온 피크"
114,유황도의 모래,1971-03-17,"212,000",0.0%,"212,000",100.0%,"3,229,000",106,106,100.0%,"1,362",1,6,미국,미국,
114,롤라,2019-08-22,"803,000",0.0%,"-468,500",-36.8%,"5,391,000",106,-78,-42.4%,640,1,6,프랑스,"프랑스,이탈리아",(주)에스와이코마드
116,라라와 움직이는 비밀의 숲,2019-08-22,"698,000",0.0%,"-23,806,720",-97.2%,"115,551,960",104,"-3,897",-97.4%,"16,072",3,6,중국,중국,(주)박수엔터테인먼트
117,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,"206,000",0.0%,"206,000",100.0%,"229,289,195",103,103,100.0%,"36,533",1,3,한국,한국,이달투
117,소나기,2017-08-31,"206,000",0.0%,"206,000",100.0%,"81,969,808",103,103,100.0%,"13,661",1,3,한국,한국,(주)리틀빅픽쳐스
119,파리의 딜릴리,2019-05-29,"674,000",0.0%,"526,000",355.4%,"130,213,587",96,82,585.7%,"15,428",1,2,프랑스,프랑스,오드
120,알래스카의 혼,,"190,000",0.0%,"190,000",100.0%,"6,255,000",95,95,100.0%,"2,683",1,8,미국,미국,
121,아메리카 뮤직&와일드,2019-04-24,"547,000",0.0%,"547,000",100.0%,"8,671,050",94,94,100.0%,"1,168",1,1,미국,미국,(주)박수엔터테인먼트
122,파파 오랑후탄,2018-04-19,"558,000",0.0%,"558,000",100.0%,"15,385,000",93,93,100.0%,"2,073",1,1,한국,한국,파이오니아21
123,방랑자들,,"176,000",0.0%,"176,000",100.0%,"683,000",88,88,100.0%,339,1,4,영국,영국,
123,제13회 대단한단편영화제-단편 경쟁 1,,"704,000",0.0%,"704,000",100.0%,"704,000",88,88,100.0%,88,1,3,한국,한국,
125,갈까부다,2019-09-01,"283,600",0.0%,"255,600",912.9%,"311,600",86,81,1620.0%,91,5,32,한국,한국,주식회사 씨엠닉스
126,알랭 뒤카스: 위대한 여정,2019-08-01,"828,000",0.0%,"620,000",298.1%,"37,387,800",85,54,174.2%,"4,602",1,3,프랑스,프랑스,(주)미로스페이스
127,미드나잇 인 파리,2012-07-05,"683,000",0.0%,"683,000",100.0%,"2,789,680,517",83,83,100.0%,"376,733",1,3,미국,"미국,스페인","(주)디스테이션,(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트"
127,당나귀 공주,2019-08-22,"694,500",0.0%,"-1,715,000",-71.2%,"5,992,000",83,-170,-67.2%,748,1,3,프랑스,프랑스,(주)에스와이코마드
129,공작,2018-08-08,"400,000",0.0%,"-608,000",-60.3%,"42,794,940,816",80,-88,-52.4%,"4,975,442",1,2,한국,한국,(주)씨제이이엔엠
129,극한직업,2019-01-23,"400,000",0.0%,"260,000",185.7%,"139,647,979,516",80,22,37.9%,"16,264,944",1,2,한국,한국,(주)씨제이이엔엠
131,말 없는 사나이,,"146,000",0.0%,"146,000",100.0%,"12,444,000",73,73,100.0%,"5,456",1,12,미국,미국,
132,루이스,2018-09-20,"177,000",0.0%,"177,000",100.0%,"729,324,750",67,67,100.0%,"93,067",1,2,독일,독일,(주)스마일이엔티
133,안네의 일기,,"128,000",0.0%,"128,000",100.0%,"2,416,000",64,64,100.0%,"1,208",1,4,,,
134,말할 수 없는 비밀,2008-01-10,"394,000",0.0%,"394,000",100.0%,"1,170,692,150",63,63,100.0%,"165,136",1,1,대만,"대만,홍콩","(주)엔케이컨텐츠,(주)디스테이션,(주)스폰지이엔티"
135,제13회 대단한단편영화제-단편 경쟁 2,,"480,000",0.0%,"480,000",100.0%,"480,000",60,60,100.0%,60,1,4,한국,한국,
136,메기,2019-09-26,"406,000",0.0%,"406,000",100.0%,"4,716,000",58,58,100.0%,645,1,1,한국,한국,"(주)엣나인필름,CGV아트하우스"
137,도심 속의 방,2019-08-22,"387,000",0.0%,"-397,500",-50.7%,"4,505,000",56,-60,-51.7%,573,2,4,프랑스,"프랑스,이탈리아",(주)에스와이코마드
137,산딸기,1982-09-04,"112,000",0.0%,"112,000",100.0%,"2,092,000",56,56,100.0%,"1,041",1,4,한국,한국,
139,제13회 대단한단편영화제-단편 경쟁 4,,"432,000",0.0%,"432,000",100.0%,"432,000",54,54,100.0%,54,1,3,한국,한국,
140,콩쥐별전 - 전주성의 비밀,2019-07-27,"270,000",0.0%,"-230,000",-46.0%,"2,417,000",53,-32,-37.6%,458,2,5,한국,한국,유한회사 올빼미하우스
140,뱀의 길,,"332,000",0.0%,"332,000",100.0%,"332,000",53,53,100.0%,53,1,1,일본,일본,
140,올리버 트위스트,,"106,000",0.0%,"106,000",100.0%,"6,651,000",53,53,100.0%,"3,255",1,6,영국,영국,
143,젊은이의 양지,1972-10-28,"104,000",0.0%,"-264,000",-71.7%,"21,503,000",52,-132,-71.7%,"10,057",1,4,미국,미국,
144,제13회 대단한단편영화제-단편 경쟁 3,,"360,000",0.0%,"360,000",100.0%,"360,000",45,45,100.0%,45,1,3,한국,한국,
145,이중 결혼,,"209,000",0.0%,"209,000",100.0%,"209,000",44,44,100.0%,44,1,2,미국,미국,
146,셰프 펑키의 특별한 파스타,,"287,000",0.0%,"287,000",100.0%,"287,000",41,41,100.0%,41,1,1,미국,미국,
147,오!? 미쉐린 스타,,"273,000",0.0%,"273,000",100.0%,"273,000",39,39,100.0%,39,1,1,덴마크,덴마크,
147,롱 리브 더 킹: 목포 영웅,2019-06-19,"39,000",0.0%,"39,000",100.0%,"9,223,149,910",39,39,100.0%,"1,093,813",1,1,한국,한국,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다"
149,SIFFF 2019 오감만족 국제단편경선 2018 수상작,,"570,000",0.0%,"570,000",100.0%,"570,000",38,38,100.0%,38,1,1,기타,기타,
150,아픈 만큼 사랑한다,2019-04-03,"88,000",0.0%,"-159,000",-64.4%,"112,499,600",36,-37,-50.7%,"16,145",1,7,한국,한국,(주)드림팩트엔터테인먼트
151,아트나인 월례기획전 GET9 [단편영화 특별전],,"340,000",0.0%,"340,000",100.0%,"340,000",34,34,100.0%,34,1,1,한국,한국,
152,아름다운 결혼,,"220,000",0.0%,"220,000",100.0%,"3,206,000",32,32,100.0%,522,1,3,프랑스,프랑스,
152,에이브의 쿠킹 다이어리,2020-06-24,"224,000",0.0%,"224,000",100.0%,"224,000",32,32,100.0%,32,1,1,브라질,브라질,(주)영화사 진진
154,제13회 대단한단편영화제-배우특별전: 강진아,,"248,000",0.0%,"248,000",100.0%,"248,000",31,31,100.0%,31,1,2,한국,한국,
155,제13회 대단한단편영화제-단편 초청 2,,"224,000",0.0%,"224,000",100.0%,"224,000",28,28,100.0%,28,1,2,한국,한국,
